@RELATION knnmodelTrainings_b174
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Calling,Environment,Silence,Shuffling}

@DATA
0.012887,0.067224,2.977590,0.106099,0.185657,0.047154,0.010978,0.005199,-25.633680,2.533080,0.898727,0.820426,0.556702,0.471458,0.304940,0.266888,0.154401,0.130355,0.115503,0.099357,0.086643,0.002796,0.000129,0.198560,0.000874,0.025823,0.000475,0.108926,0.000086,0.000262,0.004434,0.010279,0.000148,0.065363,0.005981,0.024779,0.188130,0.019185,0.022705,0.023590,0.006116,0.001001,0.753264,0.189660,0.229678,0.169089,0.175831,0.184734,0.125056,0.131520,0.122094,0.117944,0.100786,0.132064,0.108082,0.002293,0.000146,0.051502,0.000860,0.018081,0.000460,0.070136,0.000078,0.000322,0.003137,0.008023,0.000125,0.010966,Environment
0.016749,0.072066,2.910128,0.111773,0.186342,0.061329,0.016176,0.005332,-25.156924,2.413562,0.856717,0.728783,0.500777,0.434946,0.242706,0.142940,0.094275,0.064656,0.037962,0.084147,0.093205,0.005861,0.000166,0.157003,0.001144,0.041941,0.000462,0.122881,0.000071,0.000336,0.002412,0.010607,0.000186,0.058605,0.006078,0.030625,0.203179,0.016778,0.019615,0.028536,0.011569,0.001475,0.585880,0.137151,0.217034,0.175009,0.151714,0.139924,0.122886,0.126486,0.109317,0.116699,0.127031,0.101740,0.104769,0.005692,0.000152,0.058710,0.001060,0.025306,0.000475,0.058253,0.000054,0.000294,0.001864,0.009907,0.000145,0.009604,Environment
0.016643,0.081988,2.711406,0.115031,0.191913,0.054852,0.019429,0.003193,-25.182312,2.051990,0.528754,0.470182,0.276912,0.249965,0.137448,0.145404,0.135588,0.120984,0.105891,0.110034,0.070159,0.000814,0.000150,0.132420,0.000722,0.044673,0.000439,0.186945,0.000071,0.000271,0.001004,0.021871,0.000183,0.065643,0.008882,0.036885,0.192634,0.017174,0.020662,0.025791,0.014891,0.001069,0.763495,0.201278,0.156659,0.128272,0.123575,0.109240,0.114480,0.129214,0.109184,0.107055,0.106610,0.117758,0.116621,0.000975,0.000134,0.074506,0.000660,0.036706,0.000388,0.078045,0.000065,0.000227,0.001230,0.020566,0.000161,0.017828,Environment
0.026215,0.073667,2.776667,0.133313,0.193571,0.122327,0.014204,0.004865,-24.546178,1.883901,0.485815,0.407746,0.229560,0.219979,0.135640,0.161378,0.082916,0.089981,0.042993,0.024283,0.058099,0.001595,0.000265,0.113529,0.001313,0.037407,0.000835,0.228913,0.000172,0.000441,0.001667,0.011784,0.000300,0.073404,0.014036,0.041595,0.214675,0.016613,0.016303,0.066738,0.008722,0.003928,0.481355,0.185290,0.132929,0.170156,0.146632,0.136411,0.131766,0.121841,0.132875,0.128906,0.126417,0.117872,0.116989,0.001678,0.000232,0.073377,0.001685,0.030505,0.000841,0.095899,0.000162,0.000440,0.001787,0.009615,0.000333,0.019585,Silence
0.023170,0.080414,2.780695,0.126226,0.187343,0.100608,0.011372,0.004159,-24.604702,1.910731,0.566654,0.538128,0.339410,0.294873,0.093452,0.124823,0.038078,0.072950,0.044892,-0.005990,0.009901,0.002059,0.000184,0.172178,0.001696,0.037628,0.000655,0.170509,0.000128,0.000320,0.001382,0.010187,0.000297,0.073926,0.010959,0.036469,0.157110,0.014505,0.014033,0.046343,0.008553,0.002510,0.295195,0.149215,0.144485,0.143240,0.173783,0.126066,0.122373,0.145006,0.130049,0.144275,0.118350,0.134188,0.127123,0.001588,0.000210,0.078326,0.001508,0.027287,0.000682,0.101657,0.000127,0.000280,0.001470,0.009154,0.000310,0.016702,Silence
0.029533,0.063052,2.681711,0.140781,0.197158,0.140947,0.012461,0.005172,-24.483713,1.807101,0.417182,0.403208,0.257742,0.243134,0.126223,0.121894,0.073538,0.091034,0.059770,0.044207,0.058693,0.001439,0.000284,0.107877,0.001193,0.037025,0.000821,0.219202,0.000249,0.000622,0.001786,0.023521,0.000346,0.073347,0.014920,0.029098,0.268123,0.014079,0.014720,0.064189,0.008498,0.003374,0.431827,0.195809,0.128124,0.127626,0.120192,0.127026,0.124991,0.163046,0.141301,0.128131,0.118983,0.143201,0.113837,0.001139,0.000224,0.083433,0.001245,0.029191,0.000772,0.109914,0.000206,0.000495,0.001973,0.016533,0.000253,0.019446,Silence
0.029885,0.049263,2.725069,0.143408,0.198705,0.149934,0.014684,0.004986,-24.868031,1.815795,0.415743,0.355693,0.181769,0.212448,0.113389,0.090300,0.024042,0.038636,0.042049,0.075896,0.059398,0.001875,0.000320,0.103550,0.001311,0.039546,0.001142,0.233353,0.000184,0.000581,0.001768,0.009535,0.000477,0.076171,0.014218,0.035710,0.202778,0.013213,0.015006,0.078759,0.014403,0.003816,0.513306,0.232322,0.131032,0.134945,0.137309,0.136991,0.132704,0.132350,0.146423,0.129898,0.149401,0.128942,0.120922,0.001888,0.000254,0.072936,0.001427,0.030355,0.000950,0.123708,0.000151,0.000467,0.001520,0.007179,0.000444,0.023324,Silence
0.030860,0.064940,2.713750,0.138416,0.191993,0.141240,0.015932,0.005317,-24.674501,1.745042,0.408316,0.369812,0.224192,0.184451,0.094597,0.125190,0.030620,0.039957,0.038519,0.077654,0.056698,0.001353,0.000266,0.083466,0.001145,0.040870,0.000964,0.252022,0.000226,0.000525,0.001856,0.009467,0.000333,0.077698,0.020193,0.037933,0.243729,0.014914,0.013897,0.090253,0.010210,0.007499,0.361202,0.203424,0.133716,0.138114,0.156867,0.147313,0.128505,0.115661,0.133977,0.141965,0.131738,0.153972,0.120629,0.001301,0.000279,0.065516,0.001240,0.036045,0.001329,0.124596,0.000311,0.000517,0.002881,0.010632,0.000357,0.026324,Silence
0.024365,0.068616,2.728193,0.138795,0.196805,0.123143,0.016602,0.003898,-24.497796,1.828408,0.401997,0.386724,0.207692,0.214444,0.136067,0.150438,0.027619,0.054571,0.068655,0.039232,0.024228,0.001455,0.000287,0.075973,0.001158,0.047195,0.000704,0.241452,0.000177,0.000450,0.001724,0.010940,0.000309,0.075244,0.013414,0.035835,0.271978,0.010639,0.012952,0.055758,0.011195,0.002634,0.407751,0.201155,0.110243,0.116717,0.124176,0.130521,0.128743,0.130676,0.132856,0.127582,0.146537,0.126067,0.144128,0.001300,0.000291,0.061570,0.001050,0.041420,0.000592,0.127799,0.000174,0.000349,0.001518,0.013675,0.000261,0.026734,Silence
0.027545,0.045550,2.603402,0.129138,0.195309,0.096447,0.013227,0.004224,-25.404819,1.958138,0.502010,0.460315,0.239627,0.231998,0.097921,0.119085,0.066303,0.072881,0.082140,0.071545,0.043469,0.001412,0.000196,0.157715,0.001014,0.033421,0.000743,0.198767,0.000148,0.000450,0.001535,0.013413,0.000323,0.073893,0.011280,0.025172,0.270542,0.015655,0.018356,0.045869,0.009261,0.002233,0.632636,0.207532,0.164296,0.158144,0.139531,0.136929,0.127696,0.125351,0.122568,0.137599,0.112835,0.089070,0.115182,0.001318,0.000157,0.083656,0.000870,0.027496,0.000590,0.099099,0.000164,0.000393,0.001350,0.013097,0.000283,0.018354,Silence
0.022724,0.057019,2.680672,0.129695,0.194594,0.097406,0.016072,0.003796,-25.147299,1.909801,0.455868,0.406318,0.220610,0.243184,0.155712,0.135768,0.091953,0.090490,0.045392,0.030919,0.027349,0.001296,0.000246,0.120335,0.000956,0.044850,0.000595,0.208210,0.000147,0.000367,0.001429,0.010178,0.000241,0.072568,0.010607,0.029299,0.257723,0.017452,0.018730,0.061005,0.009152,0.002850,0.579928,0.227454,0.147335,0.127594,0.149739,0.131237,0.134327,0.124857,0.112480,0.142331,0.108511,0.107505,0.120976,0.001213,0.000292,0.097854,0.001107,0.032699,0.000533,0.097130,0.000162,0.000256,0.001216,0.010595,0.000273,0.019253,Silence
0.023200,0.073487,2.718637,0.135986,0.199847,0.109599,0.017477,0.004507,-24.617051,1.880133,0.444133,0.387248,0.209512,0.231358,0.063318,0.114350,0.115737,0.091906,0.075733,0.039821,0.040508,0.001546,0.000279,0.102397,0.000732,0.048736,0.000751,0.208498,0.000159,0.000460,0.001768,0.011762,0.000346,0.070966,0.014229,0.036954,0.225626,0.017580,0.017525,0.071919,0.013235,0.004705,0.517475,0.203829,0.123671,0.101706,0.142078,0.134504,0.140119,0.132328,0.106159,0.114190,0.122367,0.134830,0.116906,0.001649,0.000256,0.079718,0.000614,0.041471,0.000711,0.110520,0.000170,0.000442,0.002342,0.014071,0.000336,0.021998,Silence
0.024317,0.058133,2.668714,0.131812,0.193328,0.101681,0.015077,0.003311,-25.001191,1.839315,0.445661,0.425044,0.222081,0.202004,0.071795,0.092217,0.037101,0.039037,0.048995,0.051892,0.039178,0.001305,0.000207,0.097030,0.001095,0.047316,0.000662,0.227926,0.000121,0.000390,0.001500,0.007310,0.000313,0.072805,0.012786,0.030484,0.215015,0.015555,0.018287,0.040992,0.010470,0.001746,0.537620,0.223182,0.146207,0.121278,0.166894,0.158588,0.135730,0.140083,0.136349,0.144539,0.139872,0.145503,0.128213,0.001203,0.000152,0.068465,0.001004,0.033744,0.000468,0.107194,0.000087,0.000352,0.001561,0.006506,0.000264,0.021845,Silence
0.027201,0.058145,2.718933,0.136958,0.193791,0.131155,0.013914,0.004855,-24.750193,1.823335,0.479704,0.432900,0.233841,0.258855,0.101412,0.168579,0.114728,0.060700,0.123520,0.056947,0.071387,0.001681,0.000375,0.110253,0.000955,0.036976,0.000757,0.231120,0.000167,0.000444,0.001952,0.011276,0.000312,0.075874,0.014241,0.029737,0.270749,0.015565,0.014196,0.069098,0.008118,0.003842,0.383536,0.230667,0.185616,0.183084,0.173399,0.152850,0.137886,0.121909,0.129612,0.149312,0.114564,0.149185,0.137332,0.001650,0.000254,0.082290,0.000911,0.033495,0.000687,0.106090,0.000160,0.000444,0.001848,0.009105,0.000323,0.021715,Silence
0.024828,0.075038,2.768884,0.136032,0.196536,0.121067,0.012278,0.006038,-24.372985,1.843066,0.368174,0.475518,0.284868,0.155261,0.097968,0.201930,0.050260,0.040314,0.127013,0.067031,0.008759,0.001433,0.000309,0.096018,0.001627,0.040549,0.000714,0.234335,0.000172,0.000552,0.001670,0.010460,0.000357,0.075358,0.013008,0.042673,0.234740,0.013320,0.016318,0.062002,0.009005,0.006141,0.530622,0.229433,0.140302,0.135336,0.119932,0.148932,0.131831,0.139931,0.147820,0.128060,0.136165,0.135780,0.117068,0.001336,0.000295,0.080241,0.002061,0.033203,0.000691,0.105089,0.000180,0.000444,0.001418,0.010571,0.000313,0.020561,Silence
0.027669,0.079433,2.807979,0.139228,0.193115,0.140425,0.011945,0.004537,-24.119028,1.785113,0.427502,0.375733,0.238767,0.198652,0.054772,0.090777,0.053443,0.040895,0.081208,0.076715,0.058035,0.001756,0.000276,0.088171,0.001323,0.037711,0.001157,0.251749,0.000225,0.000694,0.001726,0.010956,0.000346,0.077355,0.014527,0.034179,0.221158,0.011199,0.011605,0.056784,0.007962,0.002832,0.338962,0.188420,0.142512,0.145397,0.154757,0.133571,0.152657,0.146849,0.146996,0.145063,0.155151,0.108685,0.130314,0.001617,0.000205,0.073273,0.001238,0.033207,0.001023,0.109472,0.000220,0.000665,0.001741,0.010654,0.000309,0.023558,Silence
0.025023,0.087637,2.784479,0.134743,0.190543,0.123303,0.013235,0.004333,-24.171060,1.852380,0.485289,0.418913,0.247894,0.264883,0.138288,0.170692,0.097549,0.145155,0.158967,0.126602,0.133069,0.001109,0.000241,0.127224,0.000859,0.029718,0.000848,0.236546,0.000171,0.000509,0.001478,0.009590,0.000374,0.079746,0.010715,0.039046,0.198006,0.011108,0.010630,0.042735,0.009469,0.001847,0.256847,0.183942,0.179532,0.165773,0.162210,0.143556,0.143739,0.127472,0.119720,0.124492,0.126239,0.132155,0.114837,0.000943,0.000169,0.089313,0.000763,0.033283,0.000817,0.113537,0.000107,0.000557,0.001425,0.006845,0.000333,0.020247,Silence
0.022410,0.064379,2.734172,0.133623,0.198948,0.099411,0.018421,0.003932,-24.936567,1.966918,0.504132,0.430485,0.243589,0.263639,0.096579,0.132850,0.073586,0.087186,0.046505,0.065254,0.081573,0.001117,0.000243,0.138263,0.001179,0.029919,0.000730,0.228707,0.000192,0.000435,0.001532,0.012330,0.000237,0.079001,0.010581,0.030550,0.221583,0.014842,0.017315,0.038348,0.013122,0.001351,0.582874,0.226561,0.148067,0.147712,0.135986,0.132410,0.125644,0.110062,0.121403,0.111986,0.132695,0.128884,0.111698,0.000945,0.000202,0.090978,0.001035,0.027719,0.000519,0.107659,0.000185,0.000275,0.001340,0.010149,0.000155,0.020498,Silence
0.016183,0.031849,2.668866,0.107902,0.179552,0.073206,0.025772,0.004356,-29.771131,2.149530,0.620182,0.523981,0.217256,0.139051,0.173648,0.115964,0.023982,0.085330,-0.027538,-0.083670,-0.082107,0.002036,0.000229,0.082451,0.001292,0.058184,0.000879,0.206791,0.000166,0.000319,0.001763,0.010135,0.000207,0.067915,0.015577,0.076813,0.385149,0.020729,0.019859,0.062532,0.027205,0.003737,2.365611,0.200613,0.281150,0.164026,0.147079,0.186851,0.148950,0.202780,0.147243,0.186406,0.145337,0.155406,0.131384,0.001932,0.000246,0.075992,0.001349,0.041894,0.001229,0.121592,0.000317,0.000336,0.002414,0.012387,0.000199,0.026636,Shuffling
0.031250,0.033401,2.836217,0.121885,0.170334,0.236411,0.016448,0.022459,-25.309633,2.106458,0.680349,0.455668,0.208183,0.032066,0.158632,0.101999,-0.048356,-0.009224,-0.018099,0.044082,0.036934,0.008050,0.000982,0.068278,0.005646,0.033834,0.001930,0.207083,0.000260,0.001431,0.006976,0.028988,0.000478,0.063935,0.021865,0.024501,0.230539,0.025123,0.024240,0.215156,0.015541,0.035446,1.921913,0.360063,0.291546,0.207823,0.150050,0.187782,0.222430,0.170857,0.162892,0.193747,0.148743,0.106201,0.147645,0.013945,0.001371,0.050757,0.008379,0.034658,0.002040,0.127135,0.000244,0.001716,0.009977,0.025272,0.000429,0.028966,Shuffling
0.015744,0.080570,2.755406,0.115544,0.188970,0.115536,0.014394,0.011162,-26.223274,2.090443,0.475673,0.472114,0.227814,0.142954,0.052452,0.095405,0.012818,0.096209,0.055345,0.045856,0.036501,0.001513,0.000134,0.037396,0.001087,0.043554,0.000721,0.297616,0.000130,0.000407,0.001823,0.006483,0.000272,0.084126,0.013831,0.065189,0.193031,0.023555,0.018831,0.119179,0.013426,0.024958,1.086202,0.249871,0.180815,0.120355,0.135572,0.128807,0.072915,0.117841,0.066670,0.097603,0.118406,0.099450,0.081900,0.001626,0.000113,0.019320,0.000905,0.029058,0.000679,0.095189,0.000136,0.000367,0.002560,0.006141,0.000253,0.022900,Shuffling
0.010918,0.045510,2.482338,0.094284,0.179849,0.033345,0.026828,0.002303,-27.331977,2.313681,0.568811,0.379492,0.170168,0.085978,0.112658,0.136455,0.034839,0.153781,0.049033,0.017099,-0.024690,0.000661,0.000131,0.094774,0.000430,0.044154,0.000403,0.254006,0.000062,0.000316,0.000809,0.006168,0.000189,0.077152,0.008228,0.048593,0.345689,0.026006,0.034053,0.031104,0.017030,0.001378,1.174151,0.217365,0.291131,0.167137,0.133953,0.153907,0.108435,0.132626,0.152940,0.095336,0.112921,0.101596,0.088933,0.000527,0.000149,0.077019,0.000520,0.028755,0.000401,0.079626,0.000060,0.000383,0.000846,0.006215,0.000170,0.018086,Shuffling
