@RELATION knnmodelTrainings_DB4
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Silence,Shuffle,Environment}

@DATA
0.011337,0.034899,2.633073,0.095592,0.173367,0.046111,0.014153,0.006397,-25.488374,2.600840,0.297981,0.451941,0.086698,0.141926,-0.042674,0.079702,0.122398,0.034474,0.030106,0.050128,0.028648,0.006790,0.000454,0.074576,0.002985,0.050238,0.001464,0.212555,0.000183,0.001934,0.002830,0.013088,0.000674,0.063678,0.005284,0.022438,0.295902,0.026997,0.035853,0.026354,0.010417,0.004240,0.884297,0.439608,0.245004,0.194253,0.175404,0.178999,0.175088,0.153788,0.143346,0.094239,0.128732,0.122239,0.147560,0.010929,0.000489,0.047772,0.003685,0.031019,0.001456,0.086835,0.000196,0.003646,0.002157,0.009645,0.000678,0.019545,Shuffle
0.022894,0.013837,2.641880,0.115038,0.170364,0.183217,0.018450,0.028406,-26.667451,1.907802,-0.264144,0.332929,0.049731,0.184068,0.034651,0.091812,0.087371,0.102019,0.068778,0.085324,0.104606,0.004767,0.001968,0.056174,0.003852,0.044152,0.003989,0.179218,0.001926,0.003772,0.004527,0.014454,0.002399,0.055205,0.015615,0.027085,0.293849,0.036291,0.040049,0.162384,0.015861,0.026088,2.417946,0.447914,0.480616,0.259364,0.240039,0.194151,0.184441,0.239931,0.208679,0.166136,0.109842,0.134787,0.144063,0.005436,0.002464,0.056282,0.004941,0.034716,0.004010,0.106933,0.003124,0.004619,0.004921,0.012266,0.003814,0.026251,Shuffle
0.009591,0.013546,2.735182,0.094725,0.164970,0.059412,0.019617,0.006919,-28.801419,2.062395,0.083988,0.378076,0.181142,0.244420,0.079272,0.114975,0.081519,0.103818,0.085830,0.097475,0.128581,0.001354,0.000515,0.135156,0.001323,0.028952,0.001317,0.239546,0.000247,0.000883,0.001811,0.007033,0.000554,0.079758,0.006171,0.020623,0.230090,0.015182,0.024699,0.061397,0.008903,0.009607,1.999269,0.335722,0.223849,0.212965,0.230454,0.122716,0.147191,0.121270,0.142885,0.096597,0.092770,0.103718,0.096365,0.001845,0.000842,0.053142,0.002053,0.025124,0.002671,0.082296,0.000293,0.001208,0.002248,0.003928,0.000758,0.017490,Shuffle
0.023854,0.010801,2.615221,0.120559,0.178850,0.146143,0.027251,0.015540,-29.528068,1.891491,0.129179,0.373200,0.144823,0.205193,0.017083,0.047818,-0.029976,0.094522,0.110193,0.088271,0.067082,0.001377,0.000752,0.153122,0.001877,0.018774,0.000991,0.224100,0.000846,0.001734,0.002642,0.012271,0.000518,0.079459,0.005087,0.022611,0.233518,0.020416,0.036603,0.084198,0.020446,0.012703,1.754597,0.304068,0.219244,0.084071,0.182919,0.119677,0.161742,0.128355,0.076770,0.094019,0.090999,0.064637,0.067981,0.000665,0.000502,0.090487,0.001156,0.021320,0.000484,0.089691,0.000571,0.001641,0.002180,0.005717,0.000292,0.014225,Shuffle
0.010379,0.079732,2.705148,0.093877,0.172905,0.069713,0.026420,0.010288,-26.070307,2.459731,0.053678,0.324975,0.247526,0.361973,0.115376,0.181243,0.193637,0.169526,0.173334,0.110251,0.112791,0.002546,0.000248,0.072102,0.000932,0.023818,0.001973,0.241135,0.000364,0.001168,0.002712,0.052359,0.001296,0.072534,0.003817,0.056116,0.176685,0.025826,0.032002,0.023797,0.018792,0.002999,0.973647,0.253320,0.226511,0.181099,0.130152,0.119769,0.119421,0.115224,0.093451,0.105197,0.122835,0.086232,0.099575,0.000831,0.000256,0.045275,0.000650,0.018567,0.000706,0.065614,0.000538,0.000300,0.001042,0.026803,0.000516,0.012834,Shuffle
0.013260,0.049179,2.691367,0.099455,0.169502,0.054435,0.018804,0.006186,-26.484898,2.091434,-0.098801,0.333167,0.161728,0.271760,-0.077191,0.130802,0.132509,0.062439,0.112550,0.031875,0.088844,0.001760,0.000737,0.112315,0.001466,0.024853,0.001258,0.270493,0.000244,0.001003,0.001699,0.008672,0.000614,0.086381,0.008337,0.056524,0.286605,0.026077,0.033638,0.040386,0.010433,0.007280,1.636339,0.408932,0.357368,0.250565,0.233595,0.178255,0.232750,0.152966,0.142536,0.168899,0.189982,0.135794,0.163679,0.002629,0.001526,0.105305,0.002014,0.024688,0.001799,0.107692,0.000323,0.001833,0.002426,0.008804,0.000973,0.020134,Shuffle
0.024422,0.005853,2.784516,0.108242,0.157440,0.154023,0.020016,0.023412,-26.914305,1.883226,-0.651143,0.198399,0.271277,0.267842,0.005646,0.167390,0.211332,-0.045404,-0.026354,0.084769,0.039506,0.004315,0.002301,0.054024,0.003060,0.037466,0.002818,0.219220,0.001457,0.002197,0.003424,0.017097,0.001988,0.065790,0.011717,0.007031,0.311104,0.018920,0.022555,0.102636,0.013748,0.017547,1.823932,0.284547,0.275006,0.219539,0.257236,0.134031,0.204864,0.166675,0.114142,0.164410,0.131762,0.153960,0.189022,0.004241,0.002655,0.057462,0.003534,0.039026,0.002982,0.116731,0.001503,0.002268,0.003832,0.018616,0.001782,0.027575,Shuffle
0.031318,0.031874,2.627753,0.111904,0.156549,0.234313,0.009612,0.043792,-24.733278,1.897992,-0.141221,0.533199,0.099806,0.142308,0.053489,0.227089,-0.014260,0.076153,0.032456,0.006177,0.089247,0.004042,0.001580,0.059033,0.003590,0.047529,0.002849,0.173932,0.001017,0.002225,0.004641,0.017742,0.001930,0.053372,0.016773,0.043216,0.291676,0.030200,0.024231,0.273983,0.005649,0.076414,2.044930,0.504475,0.386432,0.303411,0.186283,0.182076,0.194674,0.193972,0.184886,0.176475,0.167496,0.131624,0.167675,0.003160,0.001509,0.042547,0.003470,0.028835,0.002775,0.095020,0.001178,0.003012,0.003533,0.019661,0.002397,0.022418,Shuffle
0.017911,0.010617,2.802223,0.113081,0.172851,0.106073,0.011852,0.007955,-28.727083,1.807244,-0.012908,0.342643,0.123806,0.086051,-0.028946,0.184296,0.057627,0.055921,0.030459,0.059242,0.027972,0.001347,0.000650,0.046031,0.001492,0.035387,0.001178,0.302064,0.000345,0.001211,0.001666,0.006664,0.000492,0.085996,0.010330,0.019549,0.170549,0.015616,0.028279,0.081361,0.007873,0.010331,1.425226,0.296844,0.320395,0.240379,0.111548,0.234849,0.178725,0.142881,0.166682,0.187749,0.119632,0.093929,0.148564,0.001192,0.000522,0.032204,0.001397,0.025067,0.000973,0.068125,0.000367,0.001305,0.001055,0.004930,0.000437,0.015068,Shuffle
0.020257,0.006413,2.719533,0.117894,0.175034,0.147782,0.019189,0.017400,-28.641203,1.847002,-0.116755,0.318566,0.143541,0.098498,0.020489,0.151415,0.042426,0.052525,0.072567,0.068622,0.059780,0.002566,0.001247,0.066691,0.002304,0.040170,0.001910,0.236468,0.000801,0.001457,0.002523,0.010292,0.001130,0.072151,0.012841,0.011117,0.347689,0.026327,0.033113,0.133985,0.015529,0.023417,1.869152,0.376316,0.362936,0.289027,0.216422,0.230271,0.169330,0.197506,0.179879,0.152979,0.152379,0.150275,0.153202,0.002769,0.001510,0.059806,0.002529,0.032854,0.002519,0.128891,0.001173,0.001756,0.002631,0.010670,0.001498,0.028831,Shuffle
0.035410,0.013927,2.849363,0.118102,0.155088,0.312973,0.008589,0.042329,-25.815109,1.913129,-0.102778,0.123619,0.247719,0.123645,-0.065751,0.068573,-0.015576,0.001496,-0.016702,-0.015389,-0.057206,0.007866,0.002581,0.066654,0.005385,0.038132,0.004717,0.161593,0.002013,0.004452,0.007282,0.016426,0.002996,0.050336,0.013121,0.027851,0.182422,0.016404,0.022487,0.175933,0.004975,0.036245,1.862410,0.258662,0.245995,0.319795,0.235661,0.221502,0.266552,0.142345,0.179292,0.136651,0.202901,0.152338,0.182474,0.005029,0.002301,0.052332,0.004364,0.035488,0.003193,0.087140,0.001460,0.003704,0.005679,0.010892,0.002319,0.021808,Shuffle
0.022074,0.010022,2.711666,0.102137,0.155139,0.121169,0.017236,0.023548,-26.533544,1.612672,-0.212146,0.409529,-0.060490,0.471749,0.073033,0.192523,-0.048863,-0.006104,0.102339,0.079443,0.152091,0.002251,0.001076,0.079694,0.002883,0.044230,0.002558,0.206692,0.000895,0.001948,0.002175,0.009882,0.001038,0.063202,0.010033,0.012868,0.244503,0.020391,0.030692,0.086851,0.014796,0.026715,1.625780,0.378297,0.367914,0.193586,0.283141,0.166966,0.298030,0.201708,0.212796,0.158668,0.225418,0.157910,0.162975,0.002339,0.001113,0.048172,0.003556,0.038793,0.003306,0.081476,0.000974,0.002401,0.002710,0.010077,0.001280,0.020132,Shuffle
0.001981,0.105778,2.605964,0.102150,0.202043,0.026137,0.032632,0.003690,-26.109029,2.563305,0.348549,0.520902,0.259613,0.310792,0.182530,0.181387,0.100124,0.104794,0.069519,0.084940,0.061787,0.001229,0.000175,0.193284,0.000810,0.019958,0.000560,0.205828,0.000103,0.000350,0.001641,0.016082,0.000216,0.082824,0.001427,0.122682,0.272062,0.033309,0.034960,0.028024,0.027787,0.002415,2.398544,0.216948,0.144853,0.110151,0.138775,0.150111,0.129245,0.117202,0.090490,0.070014,0.064577,0.078779,0.061841,0.001551,0.000209,0.103669,0.001004,0.026787,0.000674,0.107041,0.000124,0.000420,0.001736,0.014333,0.000271,0.020214,Shuffle
0.007554,0.035708,2.753659,0.093979,0.175430,0.040133,0.028054,0.004771,-26.796011,2.228822,0.157313,0.387745,0.279997,0.248535,0.098222,0.153141,0.084868,0.087422,0.114472,0.051880,0.052994,0.001108,0.000303,0.087039,0.000865,0.042640,0.000842,0.254649,0.000274,0.000449,0.001191,0.007860,0.000261,0.076988,0.005277,0.025973,0.184835,0.027608,0.039257,0.038890,0.021054,0.005175,1.690763,0.359585,0.202453,0.180100,0.183375,0.160056,0.202992,0.144257,0.131853,0.135127,0.149514,0.131349,0.108899,0.001291,0.000414,0.060043,0.001504,0.035310,0.001242,0.104993,0.000491,0.000548,0.001234,0.005987,0.000335,0.022929,Shuffle
0.013413,0.027899,2.776715,0.107350,0.182109,0.063106,0.038794,0.006726,-26.968222,2.064754,-0.048807,0.371424,0.266002,0.184600,0.030081,0.179482,0.078344,0.095341,0.161665,0.111839,0.022216,0.001186,0.000550,0.083969,0.001159,0.058677,0.001058,0.199120,0.000292,0.000668,0.001950,0.009002,0.000591,0.067378,0.010637,0.042235,0.204057,0.027397,0.035127,0.051489,0.027957,0.006562,1.397910,0.289305,0.282386,0.142394,0.127282,0.204120,0.130282,0.118028,0.107238,0.145931,0.109725,0.132394,0.122323,0.001257,0.000682,0.069362,0.001244,0.047596,0.001296,0.116020,0.000358,0.000816,0.002567,0.009281,0.000693,0.027613,Shuffle
0.019518,0.010675,2.716873,0.113563,0.184342,0.066170,0.017215,0.005823,-28.314001,1.888314,-0.108768,0.493897,0.334452,0.307326,0.262880,0.164584,0.002475,0.128808,0.180722,0.062149,0.065137,0.000749,0.000242,0.087097,0.000820,0.050591,0.000778,0.208310,0.000504,0.000693,0.001458,0.017973,0.000386,0.067496,0.007606,0.023288,0.236681,0.016786,0.027019,0.026913,0.009263,0.006798,0.887252,0.259320,0.313900,0.181998,0.123509,0.166513,0.156656,0.141942,0.125205,0.120662,0.108795,0.109631,0.182778,0.000537,0.000260,0.058251,0.000776,0.033439,0.000673,0.110600,0.001032,0.000792,0.000895,0.014558,0.000304,0.022581,Environment
0.013744,0.058157,2.803565,0.094177,0.167234,0.040223,0.019333,0.009649,-24.735312,2.180622,-0.662211,0.311207,0.422384,0.097319,0.079804,0.156573,-0.053754,0.109140,0.241421,-0.039923,-0.048580,0.001426,0.000622,0.118466,0.001632,0.036922,0.001431,0.220308,0.000895,0.001011,0.002879,0.006847,0.000864,0.075618,0.006152,0.031434,0.188817,0.018834,0.024351,0.017828,0.011825,0.010200,0.795929,0.497229,0.401836,0.412767,0.287356,0.218764,0.171295,0.188627,0.240481,0.166937,0.161057,0.174319,0.128502,0.001306,0.000706,0.095682,0.001748,0.025981,0.001239,0.102346,0.001698,0.001274,0.003605,0.006132,0.001372,0.015704,Environment
0.018190,0.070075,2.736104,0.120625,0.187631,0.079576,0.019096,0.003712,-24.572074,1.835990,0.048240,0.351234,0.206884,0.325053,0.217540,0.058223,0.002359,0.143896,0.120312,0.060611,0.019472,0.000940,0.000259,0.103785,0.000965,0.043185,0.000746,0.217802,0.000454,0.000505,0.001336,0.017281,0.000316,0.072482,0.008435,0.032139,0.217689,0.019156,0.023874,0.038616,0.013691,0.002883,0.533919,0.275534,0.197290,0.166436,0.217494,0.153318,0.174684,0.142915,0.154405,0.147111,0.157879,0.140405,0.131176,0.001051,0.000227,0.056302,0.000807,0.036583,0.000705,0.124995,0.000524,0.000514,0.001537,0.017244,0.000287,0.023322,Environment
0.014496,0.057567,2.575391,0.114955,0.193225,0.050361,0.028986,0.003153,-25.593097,1.995613,-0.107799,0.310472,0.382518,0.313866,0.117323,0.091723,-0.020230,0.117009,0.230992,0.064771,-0.072807,0.001068,0.000272,0.061829,0.000734,0.051003,0.000720,0.252421,0.000300,0.000711,0.001523,0.007699,0.000247,0.076591,0.008176,0.041787,0.245211,0.026946,0.034738,0.031419,0.020021,0.002576,1.004501,0.377309,0.342450,0.195469,0.226857,0.183674,0.126739,0.148486,0.125220,0.173277,0.162918,0.216966,0.199552,0.001160,0.000266,0.067482,0.000679,0.041415,0.000626,0.124061,0.000332,0.000882,0.001779,0.006894,0.000239,0.029203,Environment
0.017778,0.074063,2.766566,0.122471,0.191449,0.074120,0.025101,0.006745,-24.749517,1.754862,-0.009345,0.523367,0.496344,0.193397,0.058697,0.272029,0.143400,0.065991,0.117392,0.073825,-0.062975,0.001090,0.000517,0.089024,0.001193,0.033338,0.000545,0.271533,0.000240,0.000517,0.001629,0.007983,0.000342,0.084541,0.006041,0.044323,0.161621,0.019675,0.023695,0.040960,0.020584,0.008301,0.529616,0.220247,0.217551,0.197045,0.176376,0.182517,0.162893,0.194955,0.126136,0.178484,0.163507,0.146263,0.104471,0.000974,0.000585,0.079319,0.001560,0.026078,0.000464,0.127341,0.000246,0.000488,0.001611,0.007938,0.000320,0.025567,Environment
0.007736,0.081273,2.706235,0.100914,0.185866,0.030274,0.053228,0.001909,-26.082385,2.043213,0.168465,0.395812,0.269985,0.280674,0.165421,0.182985,0.045000,0.101096,0.148806,0.061632,0.024263,0.000528,0.000118,0.046550,0.000497,0.088120,0.000327,0.171755,0.000098,0.000214,0.000760,0.005026,0.000160,0.060913,0.005619,0.071587,0.230705,0.026018,0.032443,0.025810,0.051110,0.001659,1.021784,0.285019,0.192904,0.158252,0.124226,0.124341,0.158098,0.144636,0.150714,0.133713,0.158826,0.096752,0.091449,0.000693,0.000167,0.053467,0.000703,0.047427,0.000406,0.112456,0.000154,0.000278,0.000961,0.005184,0.000214,0.020887,Environment
0.015545,0.111417,2.649499,0.122249,0.197004,0.062982,0.012787,0.003020,-24.270194,1.868249,0.219944,0.395485,0.225056,0.292308,0.140076,0.143571,0.077062,0.087606,0.084479,0.017359,0.012089,0.001034,0.000219,0.068502,0.000695,0.047379,0.000516,0.262209,0.000134,0.000251,0.001281,0.006951,0.000244,0.076432,0.009016,0.048730,0.267446,0.016504,0.020673,0.033109,0.009662,0.002077,0.699389,0.270026,0.117912,0.100639,0.116115,0.128409,0.145485,0.126126,0.095030,0.126238,0.121458,0.119577,0.095197,0.000899,0.000227,0.045300,0.000693,0.032383,0.000580,0.096216,0.000120,0.000150,0.001358,0.005583,0.000285,0.022087,Environment
0.012598,0.066320,2.686889,0.103258,0.181547,0.045018,0.030938,0.003539,-25.951862,2.008125,0.150506,0.508450,0.323665,0.238163,0.107982,0.239456,0.142557,0.070650,0.071561,0.090645,0.076938,0.001114,0.000303,0.065077,0.000620,0.069934,0.000501,0.190225,0.000133,0.000332,0.002378,0.010231,0.000239,0.064223,0.009224,0.030112,0.229242,0.024897,0.033044,0.032495,0.016526,0.003594,1.009782,0.335378,0.278081,0.149576,0.174786,0.140400,0.146086,0.174307,0.164978,0.143528,0.132234,0.115860,0.127516,0.001255,0.000404,0.067704,0.000636,0.044295,0.000696,0.120130,0.000225,0.000393,0.004224,0.012147,0.000281,0.025886,Environment
0.010458,0.071632,2.751693,0.120062,0.205760,0.053382,0.017570,0.004401,-25.072672,2.249943,0.275753,0.380240,0.170689,0.202456,0.163048,0.186964,0.085959,0.094647,0.056991,0.104947,0.062811,0.001093,0.000453,0.165257,0.000958,0.047420,0.000504,0.145675,0.000169,0.000596,0.001184,0.016762,0.000254,0.068556,0.003985,0.032907,0.163554,0.012794,0.014814,0.013828,0.011979,0.004220,0.639345,0.100103,0.150538,0.116483,0.084210,0.174995,0.160869,0.106513,0.072466,0.071883,0.124340,0.069422,0.040675,0.000626,0.000381,0.039427,0.000847,0.032164,0.000390,0.082979,0.000143,0.000456,0.001147,0.008260,0.000125,0.014794,Environment
0.016382,0.119984,2.838796,0.121272,0.189804,0.069191,0.011026,0.002913,-23.977887,1.766220,-0.058954,0.319652,0.233864,0.311772,0.255814,0.083551,0.036676,0.143110,0.092759,0.079275,0.060712,0.000911,0.000241,0.098833,0.000547,0.030220,0.000659,0.281352,0.000323,0.000516,0.000769,0.007301,0.000319,0.088026,0.008634,0.055828,0.210708,0.012919,0.018336,0.026822,0.007015,0.001680,0.427157,0.260628,0.242587,0.173966,0.202088,0.199249,0.195456,0.167106,0.146943,0.165901,0.150696,0.147930,0.142171,0.001034,0.000210,0.084646,0.000492,0.031747,0.000551,0.128725,0.000406,0.000461,0.000480,0.006607,0.000261,0.023306,Environment
0.012475,0.103569,2.640689,0.106444,0.186317,0.040445,0.020938,0.005041,-24.742653,2.048066,-0.218034,0.375454,0.540624,0.302645,0.010294,0.156469,0.149259,0.086038,0.110698,0.084511,0.030761,0.000856,0.000444,0.120333,0.000730,0.020783,0.000533,0.282493,0.000317,0.001127,0.001342,0.008823,0.000364,0.089663,0.007782,0.056312,0.249137,0.018816,0.027779,0.025619,0.014565,0.007616,0.956377,0.284740,0.406089,0.175706,0.269441,0.172022,0.195132,0.213316,0.155218,0.144763,0.180057,0.157313,0.155281,0.000970,0.000747,0.090660,0.001141,0.017741,0.000685,0.112115,0.000635,0.002367,0.001935,0.010307,0.000434,0.018931,Environment
0.008609,0.081520,2.622505,0.102406,0.192463,0.030540,0.040595,0.002609,-25.573094,2.232951,0.048605,0.373388,0.276515,0.220542,0.110359,0.241930,0.080577,0.057736,0.121375,0.041252,0.045175,0.000651,0.000214,0.062332,0.000581,0.067848,0.000411,0.207689,0.000136,0.000262,0.001016,0.009639,0.000218,0.067819,0.007787,0.045162,0.299225,0.023554,0.027992,0.027618,0.047740,0.002182,1.178061,0.224635,0.250359,0.129944,0.134310,0.120141,0.158196,0.177240,0.102432,0.139283,0.131389,0.113314,0.104143,0.000572,0.000216,0.053924,0.000570,0.042758,0.000466,0.108412,0.000185,0.000302,0.000971,0.011414,0.000217,0.021216,Environment
0.007180,0.087076,2.779665,0.102280,0.184213,0.029820,0.035381,0.001933,-25.346769,2.005849,-0.041970,0.347197,0.394668,0.315469,0.052685,0.140161,0.092616,0.104999,0.119688,0.022837,0.011889,0.000523,0.000141,0.060095,0.000399,0.083277,0.000318,0.171839,0.000107,0.000270,0.000623,0.006189,0.000133,0.062159,0.004463,0.048735,0.138400,0.022512,0.031497,0.015615,0.029823,0.000981,0.835867,0.295284,0.214952,0.142428,0.165565,0.150132,0.116091,0.168628,0.148621,0.143164,0.137187,0.145146,0.091349,0.000432,0.000128,0.058481,0.000312,0.050394,0.000285,0.138253,0.000092,0.000364,0.000544,0.004949,0.000136,0.028473,Environment
0.013468,0.058195,2.778098,0.089872,0.159230,0.036818,0.020516,0.009339,-24.863911,2.114611,-0.691645,0.319118,0.450820,0.147255,0.086374,0.124671,-0.066252,0.105837,0.266304,-0.038977,-0.028970,0.001187,0.000565,0.124201,0.001207,0.033479,0.001444,0.227590,0.000746,0.001145,0.002707,0.006340,0.000828,0.079702,0.006279,0.027595,0.164746,0.014748,0.023569,0.012105,0.012371,0.010828,0.889412,0.514644,0.412794,0.400830,0.335361,0.196546,0.181523,0.227433,0.196197,0.187500,0.158939,0.202425,0.123386,0.000940,0.000791,0.103875,0.001230,0.022691,0.001474,0.122137,0.001127,0.001458,0.003495,0.006478,0.001571,0.020688,Environment
0.009971,0.053669,2.744313,0.107852,0.187936,0.040740,0.032569,0.002346,-26.102825,1.894005,0.102713,0.519281,0.298438,0.180573,0.134994,0.200870,0.091666,0.093574,0.134373,0.047268,0.057670,0.000635,0.000131,0.063689,0.000444,0.072041,0.000316,0.196683,0.000093,0.000213,0.000824,0.007998,0.000161,0.065734,0.006242,0.038016,0.267794,0.021508,0.025317,0.029929,0.022011,0.001270,0.844381,0.267845,0.150871,0.126257,0.136867,0.129948,0.125767,0.114033,0.105439,0.142655,0.114817,0.092391,0.146906,0.000614,0.000128,0.049666,0.000400,0.048364,0.000290,0.125263,0.000108,0.000215,0.000863,0.007694,0.000153,0.026164,Environment
0.040555,0.016536,2.763652,0.132195,0.168586,0.326729,0.008348,0.058190,-25.963635,1.758765,-0.017821,0.614657,0.133118,0.114046,0.122338,0.238734,-0.082840,0.088918,0.228670,0.010715,0.036469,0.003666,0.001472,0.062532,0.003230,0.042048,0.003345,0.170164,0.001151,0.001818,0.005773,0.023952,0.001561,0.051422,0.022836,0.029996,0.281810,0.027348,0.019415,0.313271,0.006908,0.079985,1.951203,0.431927,0.314079,0.306977,0.208768,0.216646,0.190572,0.181156,0.194448,0.192209,0.174512,0.188546,0.182561,0.003902,0.001500,0.037874,0.003085,0.030229,0.002867,0.073774,0.001007,0.001625,0.004522,0.021452,0.001339,0.016487,Environment
