@RELATION knnmodelTrainings_b151
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Calling,Environment,Silence,Shuffling}

@DATA
0.012591,0.065210,2.751241,0.103299,0.180999,0.050229,0.028204,0.003463,-25.732102,2.020316,-0.066269,0.654180,0.380051,0.000253,-0.012828,0.154562,0.295650,-0.011960,0.007491,0.098599,0.069891,0.001055,0.000319,0.126396,0.000747,0.033041,0.000435,0.241071,0.000110,0.000323,0.001094,0.010143,0.000272,0.080670,0.007887,0.042138,0.204950,0.020352,0.027468,0.038718,0.019024,0.003263,0.887925,0.328377,0.303665,0.228788,0.272209,0.244883,0.240838,0.196341,0.271693,0.289588,0.229707,0.161722,0.152287,0.000983,0.000380,0.096732,0.000934,0.031380,0.000523,0.111884,0.000122,0.000440,0.001094,0.012673,0.000277,0.023127,Environment
0.018408,0.049952,2.696257,0.102029,0.172414,0.094764,0.023122,0.014927,-25.600415,1.832060,-0.343284,0.821435,0.350065,0.140808,-0.194901,0.058045,0.536559,-0.184395,-0.139187,0.165978,0.126252,0.002153,0.000900,0.098207,0.000870,0.057821,0.000543,0.182304,0.000116,0.000326,0.000884,0.007994,0.000864,0.064952,0.012859,0.028509,0.230954,0.022746,0.027109,0.121966,0.018196,0.020594,0.838488,0.406693,0.324767,0.262004,0.307349,0.306175,0.313158,0.319594,0.299783,0.265824,0.256135,0.176150,0.154962,0.002842,0.001503,0.084671,0.000941,0.044725,0.000534,0.107553,0.000136,0.000335,0.000785,0.007935,0.001082,0.023052,Environment
0.035421,0.037053,2.835834,0.120191,0.170088,0.257886,0.011649,0.031663,-24.977679,2.098778,-0.033377,0.525243,0.340124,-0.324526,-0.092675,0.168311,0.391754,-0.274751,-0.090074,0.004791,-0.049529,0.009280,0.002486,0.085420,0.004381,0.040068,0.003071,0.191021,0.000227,0.001432,0.002781,0.010927,0.001298,0.061203,0.019253,0.019949,0.213951,0.018182,0.022791,0.197550,0.006570,0.040397,0.753324,0.537076,0.473359,0.228227,0.279038,0.303633,0.282648,0.360713,0.279888,0.213017,0.225425,0.207003,0.189436,0.013812,0.003267,0.059949,0.005986,0.031010,0.005560,0.096163,0.000225,0.002928,0.003141,0.010228,0.001674,0.020075,Environment
0.030344,0.038366,2.752014,0.122485,0.175655,0.233350,0.014536,0.025076,-25.410113,2.190255,-0.094987,0.403703,0.590659,-0.156690,-0.024617,0.245091,0.197062,-0.232734,-0.002884,0.051861,0.032665,0.004721,0.001177,0.112414,0.004076,0.037795,0.001185,0.203981,0.000138,0.000658,0.002520,0.009042,0.000590,0.068564,0.016511,0.018620,0.254425,0.020461,0.022031,0.174883,0.009018,0.029534,0.762778,0.539298,0.376332,0.219596,0.288541,0.275898,0.195396,0.255134,0.223474,0.155590,0.205897,0.172935,0.156991,0.006086,0.000908,0.077065,0.006040,0.034858,0.001605,0.092918,0.000093,0.000797,0.002956,0.011339,0.000463,0.023755,Environment
0.040007,0.064043,2.806229,0.157440,0.198087,0.236135,0.010109,0.008791,-24.140870,1.565677,0.379899,0.348514,0.240050,0.205201,0.125227,0.137008,0.048273,0.051499,0.049581,0.003710,-0.027333,0.001809,0.000404,0.079539,0.001358,0.035882,0.000888,0.258318,0.000286,0.000649,0.001892,0.010389,0.000467,0.077882,0.016475,0.035449,0.177217,0.012401,0.007620,0.116033,0.005509,0.012073,0.254894,0.125408,0.132977,0.123731,0.110880,0.089927,0.130864,0.121453,0.116884,0.109542,0.112067,0.107866,0.111985,0.001211,0.000360,0.064871,0.001027,0.023849,0.000787,0.090572,0.000227,0.000604,0.002293,0.008412,0.000374,0.019160,Silence
0.039020,0.067310,2.781974,0.158224,0.200696,0.218234,0.009502,0.007182,-24.060865,1.641875,0.399903,0.313144,0.184829,0.208266,0.098526,0.123865,0.076257,0.084948,0.046620,0.038598,0.076443,0.001601,0.000371,0.091224,0.001317,0.033495,0.000962,0.259353,0.000235,0.000624,0.001807,0.008743,0.000514,0.078453,0.015012,0.029717,0.256343,0.012043,0.008547,0.089257,0.005848,0.007981,0.306972,0.173993,0.115895,0.148913,0.136956,0.144843,0.170526,0.145245,0.137923,0.119462,0.115250,0.133202,0.126461,0.001166,0.000289,0.067813,0.001125,0.031193,0.000778,0.108295,0.000190,0.000444,0.001601,0.008000,0.000413,0.024028,Silence
0.039973,0.057294,2.693794,0.157195,0.202401,0.202295,0.010304,0.007895,-24.400805,1.649860,0.385908,0.339108,0.215894,0.196436,0.101158,0.118781,0.028374,0.049932,0.052838,0.055662,0.082915,0.001614,0.000331,0.085283,0.001275,0.031629,0.001030,0.272329,0.000234,0.000562,0.001929,0.008539,0.000427,0.081895,0.013982,0.024354,0.186984,0.011240,0.010559,0.092015,0.006255,0.012322,0.451045,0.213127,0.114306,0.137454,0.118635,0.137935,0.131494,0.147752,0.126568,0.121197,0.103919,0.104573,0.133985,0.001891,0.000304,0.071873,0.001012,0.028204,0.000830,0.108851,0.000158,0.000466,0.002310,0.006789,0.000345,0.023178,Silence
0.033409,0.072992,2.725559,0.154050,0.203960,0.184074,0.010864,0.005735,-24.128002,1.732806,0.444486,0.354367,0.201239,0.177041,0.089674,0.095805,0.046994,0.096656,0.055019,0.074051,0.074332,0.001577,0.000361,0.087638,0.001187,0.033123,0.001192,0.265346,0.000229,0.000533,0.001995,0.010112,0.000381,0.079801,0.016064,0.037193,0.262254,0.011928,0.011251,0.084323,0.007582,0.005724,0.500095,0.210735,0.164394,0.127956,0.146112,0.161796,0.142165,0.155154,0.142364,0.113416,0.124559,0.138990,0.128400,0.001592,0.000384,0.070326,0.001099,0.029043,0.001046,0.103954,0.000279,0.000381,0.001620,0.010310,0.000323,0.022763,Silence
0.036025,0.064983,2.773092,0.160005,0.206760,0.205437,0.011504,0.007225,-24.072598,1.668983,0.377070,0.295893,0.166847,0.183638,0.102011,0.108268,0.071691,0.087088,0.045770,0.059907,0.069790,0.001704,0.000362,0.091309,0.001185,0.039524,0.001302,0.238555,0.000214,0.000665,0.001730,0.011008,0.000494,0.074945,0.017018,0.026008,0.189741,0.011279,0.010015,0.093122,0.006965,0.008850,0.403931,0.155589,0.113118,0.168840,0.152597,0.124175,0.126588,0.095172,0.137927,0.149955,0.139167,0.127494,0.132351,0.001823,0.000343,0.077405,0.000909,0.036450,0.001123,0.097736,0.000181,0.000489,0.001311,0.009277,0.000327,0.022538,Silence
0.036606,0.058730,2.743471,0.155958,0.203283,0.200331,0.010376,0.008061,-24.396438,1.707641,0.419945,0.344785,0.199138,0.230985,0.099134,0.145236,0.097352,0.089664,0.080793,0.035731,0.022184,0.001816,0.000340,0.085285,0.000982,0.038505,0.000907,0.248551,0.000265,0.000702,0.002391,0.009265,0.000484,0.076486,0.016622,0.028032,0.227217,0.014537,0.011993,0.103036,0.006213,0.012721,0.467398,0.206093,0.117592,0.145994,0.146730,0.135040,0.116823,0.117631,0.118722,0.132124,0.102485,0.114158,0.119334,0.001902,0.000311,0.064172,0.000823,0.031909,0.000771,0.111926,0.000267,0.000722,0.002275,0.008638,0.000499,0.022046,Silence
0.039317,0.057668,2.792673,0.158396,0.199987,0.228905,0.007762,0.009321,-24.327935,1.614510,0.423211,0.357839,0.203390,0.184405,0.069122,0.139445,0.076089,0.070947,0.051101,0.034325,0.041269,0.002042,0.000400,0.086387,0.001531,0.034993,0.001012,0.255866,0.000275,0.000749,0.002379,0.009728,0.000516,0.078520,0.019981,0.033502,0.215906,0.012113,0.009294,0.123676,0.005409,0.016205,0.316299,0.186719,0.154695,0.141201,0.115950,0.118138,0.133739,0.155800,0.155802,0.122032,0.135363,0.126396,0.138386,0.002450,0.000358,0.062304,0.001610,0.028787,0.001018,0.110498,0.000250,0.000759,0.002488,0.013925,0.000620,0.022270,Silence
0.036196,0.070949,2.722266,0.155391,0.202637,0.188601,0.009633,0.005819,-24.303118,1.671672,0.427268,0.315147,0.224104,0.203457,0.126279,0.180920,0.077088,0.060886,0.081928,0.072717,0.002001,0.001616,0.000285,0.083601,0.000872,0.033537,0.000743,0.268859,0.000190,0.000544,0.001534,0.010983,0.000415,0.079933,0.014919,0.034952,0.211152,0.010612,0.008087,0.085177,0.005280,0.006647,0.322590,0.204372,0.161566,0.113490,0.149513,0.134888,0.098142,0.104182,0.122373,0.098594,0.120732,0.113113,0.110621,0.001598,0.000197,0.044281,0.000846,0.028022,0.000699,0.092416,0.000130,0.000451,0.001374,0.010730,0.000330,0.019575,Silence
0.033057,0.087831,2.830337,0.155731,0.199588,0.202132,0.013455,0.005997,-23.919685,1.668489,0.458056,0.300537,0.183871,0.206962,0.072864,0.106496,0.063804,0.041504,0.074439,0.068038,0.042408,0.001951,0.000442,0.086599,0.001234,0.033803,0.000960,0.264652,0.000256,0.000539,0.001717,0.009400,0.000475,0.080992,0.015106,0.045883,0.173678,0.011304,0.007848,0.086583,0.008957,0.005795,0.246460,0.153678,0.140642,0.139616,0.130029,0.146337,0.147635,0.150779,0.113340,0.127734,0.145791,0.146730,0.125499,0.001963,0.000368,0.071873,0.001128,0.032037,0.000809,0.117271,0.000211,0.000375,0.001268,0.008892,0.000473,0.025110,Silence
0.035461,0.083266,2.816211,0.157981,0.203452,0.202043,0.011630,0.006686,-23.835010,1.698722,0.442887,0.345310,0.211939,0.211773,0.102227,0.125658,0.097986,0.067005,0.069661,0.037157,0.021314,0.001796,0.000312,0.082012,0.001023,0.035204,0.000863,0.258754,0.000209,0.000658,0.002318,0.012294,0.000437,0.079909,0.018450,0.042975,0.214592,0.011502,0.010573,0.091116,0.007685,0.008078,0.353470,0.169662,0.151020,0.150650,0.133613,0.112487,0.128093,0.151767,0.101775,0.125072,0.120712,0.131517,0.105531,0.001721,0.000210,0.076141,0.000870,0.031167,0.000870,0.114446,0.000183,0.000624,0.002228,0.012779,0.000384,0.023515,Silence
0.040620,0.063757,2.827717,0.159681,0.201578,0.238974,0.009304,0.009947,-24.010358,1.668438,0.442828,0.334159,0.209444,0.232104,0.123055,0.124086,0.084322,0.087007,0.079570,0.042088,0.044775,0.002060,0.000421,0.068963,0.001522,0.040792,0.001027,0.250365,0.000319,0.000788,0.002224,0.011365,0.000571,0.074934,0.019072,0.033970,0.218195,0.012753,0.008846,0.117546,0.006278,0.013634,0.330917,0.169764,0.172731,0.137893,0.158724,0.132949,0.159955,0.164061,0.132470,0.134784,0.153084,0.140612,0.121761,0.001952,0.000387,0.050017,0.001514,0.032074,0.000903,0.114006,0.000303,0.000707,0.001657,0.011354,0.000452,0.024967,Silence
0.040435,0.050072,2.790293,0.158510,0.199441,0.237299,0.009962,0.009546,-24.492245,1.629697,0.419889,0.311399,0.196252,0.218093,0.114974,0.142880,0.057441,0.095601,0.092375,0.011642,0.051520,0.001717,0.000420,0.085652,0.001518,0.034806,0.000979,0.257067,0.000249,0.000766,0.001705,0.009620,0.000474,0.078468,0.017255,0.030046,0.205309,0.011790,0.007488,0.113418,0.005826,0.013258,0.275631,0.177541,0.148782,0.144493,0.126104,0.132881,0.128393,0.130541,0.166569,0.149625,0.156258,0.144765,0.125087,0.001408,0.000354,0.070762,0.002119,0.031765,0.000937,0.115443,0.000196,0.000631,0.001589,0.008815,0.000401,0.024648,Silence
0.037360,0.040987,2.809781,0.159462,0.202638,0.227798,0.009412,0.008299,-24.629399,1.686077,0.430016,0.317766,0.168922,0.177109,0.088097,0.132454,0.076626,0.060647,0.082219,0.059667,0.057721,0.001652,0.000413,0.082761,0.001190,0.046450,0.001055,0.223076,0.000254,0.000677,0.002530,0.010531,0.000438,0.069655,0.019453,0.022456,0.175634,0.011776,0.009338,0.094828,0.007006,0.009895,0.303821,0.142574,0.144600,0.108778,0.131317,0.105592,0.125481,0.129606,0.142341,0.133873,0.147652,0.110962,0.112208,0.001707,0.000258,0.062304,0.000924,0.025675,0.000780,0.095508,0.000213,0.000687,0.002460,0.010825,0.000242,0.019599,Silence
0.042105,0.070867,2.816486,0.159100,0.200875,0.238903,0.010165,0.009653,-23.871349,1.616892,0.415585,0.299747,0.228954,0.272672,0.159453,0.124226,0.056161,0.109851,0.034677,0.029517,0.041052,0.002061,0.000413,0.096064,0.001128,0.042645,0.001091,0.217592,0.000287,0.000779,0.002047,0.012483,0.000496,0.069960,0.015167,0.031212,0.148443,0.010180,0.006327,0.098091,0.004933,0.012339,0.217233,0.135878,0.093306,0.109305,0.107819,0.103632,0.095238,0.084401,0.095464,0.104342,0.096181,0.110037,0.109357,0.001492,0.000237,0.063135,0.001090,0.021632,0.000619,0.092500,0.000198,0.000609,0.001989,0.010461,0.000465,0.018394,Silence
0.047278,0.056936,2.718417,0.158941,0.198842,0.240689,0.007051,0.009097,-24.131759,1.557401,0.437038,0.381674,0.235916,0.170145,0.032678,0.066986,0.058122,0.024028,-0.003764,0.016198,0.069456,0.001377,0.000301,0.065791,0.001202,0.052545,0.000862,0.224312,0.000299,0.000541,0.002400,0.008452,0.000458,0.066459,0.015213,0.022863,0.162314,0.009452,0.006741,0.093494,0.003476,0.015508,0.207558,0.138598,0.111371,0.111618,0.101713,0.097221,0.101345,0.108218,0.090921,0.091339,0.099513,0.117332,0.114497,0.001062,0.000189,0.040227,0.000833,0.023943,0.000679,0.076981,0.000328,0.000487,0.001316,0.007236,0.000354,0.017797,Silence
0.035883,0.056280,2.759003,0.157764,0.202162,0.206550,0.008814,0.005629,-24.281615,1.668993,0.426459,0.350242,0.193754,0.174634,0.103349,0.133005,0.100714,0.069898,0.053935,0.060795,0.052559,0.001465,0.000414,0.079870,0.001117,0.035697,0.001060,0.265917,0.000229,0.000613,0.001965,0.008393,0.000431,0.079769,0.015126,0.023957,0.220949,0.010862,0.010377,0.074948,0.005487,0.004555,0.356073,0.205820,0.133183,0.130130,0.128504,0.138791,0.117705,0.129844,0.118271,0.136871,0.094844,0.120685,0.143486,0.001218,0.000303,0.063541,0.001013,0.029053,0.000923,0.107796,0.000161,0.000429,0.001630,0.007597,0.000354,0.023663,Silence
0.040457,0.057034,2.718328,0.161896,0.205469,0.237344,0.008778,0.008137,-23.928641,1.709666,0.421966,0.346593,0.226791,0.206719,0.069092,0.068174,0.076038,0.116592,0.066753,0.107093,0.130397,0.002248,0.000394,0.112354,0.001947,0.031180,0.002419,0.226719,0.000340,0.000842,0.002760,0.014843,0.000640,0.072461,0.016428,0.020494,0.218598,0.006925,0.007127,0.062368,0.006629,0.004858,0.278338,0.132292,0.140705,0.100899,0.122791,0.125957,0.129661,0.064927,0.167114,0.157314,0.100387,0.096101,0.137597,0.001503,0.000243,0.062461,0.001578,0.024876,0.001320,0.084617,0.000235,0.000328,0.002014,0.010239,0.000325,0.015981,Silence
0.025124,0.003151,2.833755,0.110604,0.178773,0.102255,0.014633,0.008604,-31.088942,2.898533,0.959207,0.555686,0.208795,0.231701,0.203695,0.339639,0.178889,0.083338,-0.048228,-0.127381,-0.078414,0.008967,0.000990,0.064704,0.003381,0.026216,0.001474,0.195623,0.000111,0.000611,0.020141,0.038240,0.000917,0.057010,0.011481,0.010303,0.213730,0.031111,0.025140,0.080344,0.008431,0.002615,1.503162,0.706721,0.304939,0.187094,0.208584,0.179214,0.182315,0.248040,0.173500,0.167495,0.155770,0.244365,0.153005,0.007950,0.001082,0.034932,0.003596,0.014301,0.001593,0.075316,0.000106,0.000452,0.022819,0.025271,0.000879,0.017743,Shuffling
0.021893,0.009794,2.773622,0.112554,0.184006,0.100713,0.017878,0.009345,-28.597665,3.144205,1.135847,0.611000,0.291852,0.287847,0.135444,0.194268,0.192766,0.186432,0.057401,-0.014577,-0.081744,0.009239,0.000637,0.063469,0.004950,0.034860,0.001455,0.154125,0.000142,0.000940,0.012881,0.055393,0.001302,0.050599,0.011116,0.012269,0.244267,0.026832,0.024913,0.092747,0.008485,0.002884,1.373035,0.597005,0.343460,0.231651,0.219481,0.154900,0.165686,0.153653,0.213778,0.176190,0.191525,0.164182,0.114334,0.008132,0.001323,0.039607,0.005811,0.016303,0.001120,0.092016,0.000114,0.000886,0.011285,0.043079,0.002220,0.018994,Shuffling
0.016553,0.015880,2.734210,0.088057,0.168484,0.043371,0.017449,0.007668,-28.303766,3.366314,1.198570,0.714601,0.330376,0.331025,0.173664,0.209644,0.200533,0.185225,0.053000,0.001877,-0.029774,0.005687,0.000315,0.047008,0.002494,0.046233,0.001360,0.169265,0.000074,0.000613,0.021466,0.054967,0.000476,0.051331,0.006293,0.018356,0.263186,0.016972,0.016720,0.023939,0.006572,0.001521,1.015412,0.370343,0.203995,0.148130,0.121786,0.119858,0.116115,0.114880,0.108404,0.090168,0.088135,0.097410,0.090969,0.004256,0.000398,0.023532,0.002297,0.017564,0.000765,0.052184,0.000080,0.000528,0.009954,0.022034,0.000411,0.010352,Shuffling
0.019812,0.014843,2.806422,0.117895,0.183951,0.140193,0.017344,0.016183,-29.918808,2.481562,0.767947,0.616122,0.256370,0.155210,0.170211,0.273034,0.145544,0.169728,0.079639,0.053427,0.025836,0.001935,0.000536,0.135713,0.001321,0.023716,0.001046,0.211280,0.000171,0.000528,0.004119,0.024334,0.000725,0.071193,0.015106,0.024128,0.151795,0.041076,0.030505,0.175662,0.015043,0.041722,2.844756,0.712135,0.273773,0.150701,0.208788,0.241374,0.138120,0.179573,0.139529,0.175788,0.146889,0.105988,0.126790,0.001995,0.000790,0.067294,0.001160,0.022333,0.001142,0.101574,0.000202,0.000750,0.003433,0.023442,0.000989,0.021082,Shuffling
0.030774,0.025255,2.796602,0.130858,0.193303,0.135501,0.010046,0.008598,-25.959345,2.559659,0.790434,0.644404,0.316289,0.173334,0.058593,0.184682,0.090546,0.029756,-0.016915,-0.098348,-0.172123,0.011070,0.000442,0.065932,0.005564,0.048949,0.001575,0.179381,0.000290,0.000673,0.010515,0.021564,0.000877,0.053838,0.007644,0.021253,0.175399,0.018206,0.020062,0.047623,0.003652,0.001389,0.673347,0.257187,0.174877,0.076946,0.175333,0.141733,0.091005,0.138720,0.169772,0.086485,0.135313,0.080655,0.083955,0.010127,0.000240,0.036996,0.005355,0.013678,0.001665,0.075746,0.000256,0.000364,0.006136,0.010722,0.000601,0.018015,Shuffling
0.027374,0.043705,2.811719,0.141515,0.199325,0.170216,0.013354,0.007925,-27.410010,2.011734,0.545325,0.495078,0.229767,0.213484,0.159125,0.174873,0.154370,0.145287,0.028886,0.062603,0.059979,0.001863,0.000380,0.146298,0.001077,0.027821,0.000761,0.206650,0.000259,0.000685,0.002095,0.018138,0.000305,0.075906,0.017209,0.069660,0.231908,0.027130,0.017557,0.138770,0.008435,0.010816,1.692768,0.475206,0.224006,0.237413,0.163351,0.171071,0.137843,0.130566,0.126138,0.105181,0.136200,0.126588,0.121426,0.001319,0.000442,0.114396,0.000961,0.032533,0.000692,0.092243,0.000366,0.000782,0.001884,0.017811,0.000189,0.020201,Shuffling
0.028484,0.034573,2.809376,0.145552,0.203313,0.175536,0.011236,0.006957,-27.464858,1.977321,0.516384,0.488806,0.284632,0.222264,0.125135,0.214638,0.135612,0.098912,0.029650,0.021679,0.083456,0.001730,0.000311,0.112846,0.001389,0.034615,0.000975,0.227414,0.000169,0.000612,0.002116,0.012481,0.000453,0.073020,0.018755,0.064350,0.115071,0.020168,0.013067,0.124320,0.011287,0.006280,1.795494,0.368256,0.154814,0.216362,0.137082,0.180597,0.116314,0.122908,0.176926,0.202405,0.153735,0.099861,0.128120,0.001580,0.000275,0.080396,0.001316,0.031130,0.000776,0.103919,0.000123,0.000470,0.001609,0.009051,0.000414,0.023741,Shuffling
0.056555,0.012016,2.744919,0.152990,0.185802,0.332538,0.012248,0.060905,-27.747927,1.850848,0.630332,0.666978,0.249992,0.208888,0.141380,0.149238,0.069312,0.209077,0.129186,0.109302,0.066835,0.001902,0.000354,0.074470,0.000987,0.048855,0.001193,0.202008,0.000233,0.000569,0.003561,0.017464,0.000570,0.061867,0.033885,0.023152,0.269443,0.029596,0.015334,0.268429,0.008529,0.101466,1.494926,0.444190,0.231395,0.306573,0.167287,0.169913,0.129291,0.135654,0.162041,0.147570,0.115793,0.136673,0.146137,0.001735,0.000317,0.053564,0.000774,0.031414,0.001127,0.086592,0.000222,0.000423,0.003835,0.014055,0.000660,0.018462,Shuffling
0.022521,0.088655,2.651118,0.125454,0.197770,0.124398,0.014492,0.009899,-26.409109,2.336741,0.619691,0.497904,0.346688,0.293420,0.182489,0.254832,0.228740,0.187409,0.121894,0.064566,0.027798,0.003324,0.000376,0.129573,0.000940,0.022263,0.000807,0.207938,0.000189,0.000736,0.003132,0.039601,0.000581,0.067572,0.023946,0.092578,0.288527,0.033096,0.023115,0.156983,0.008727,0.016170,2.633583,0.438813,0.265043,0.173302,0.111703,0.154203,0.119346,0.143479,0.084967,0.099847,0.123105,0.085525,0.126267,0.005239,0.000521,0.059466,0.000883,0.027482,0.000864,0.062782,0.000247,0.000825,0.003230,0.035586,0.000623,0.014798,Shuffling
0.035504,0.025940,2.808878,0.135937,0.185563,0.201161,0.012877,0.017128,-26.326871,2.481345,1.020355,0.630530,0.285880,0.261995,0.136415,0.213644,0.177640,0.147882,0.014760,-0.054772,-0.004159,0.005725,0.000347,0.078101,0.004335,0.034977,0.001203,0.188868,0.000134,0.000655,0.006382,0.040047,0.000710,0.057855,0.012943,0.019638,0.212376,0.018770,0.017064,0.116812,0.009570,0.029035,0.577795,0.253650,0.274169,0.153612,0.128826,0.121589,0.166868,0.143491,0.152256,0.128876,0.131765,0.116990,0.133743,0.005726,0.000356,0.045396,0.003810,0.019496,0.001084,0.071012,0.000088,0.000553,0.004801,0.028245,0.000620,0.014806,Shuffling
0.036575,0.026511,2.702846,0.137790,0.193177,0.186209,0.012306,0.010940,-26.444576,2.350920,0.758794,0.514578,0.285700,0.304733,0.155809,0.252394,0.162467,0.134547,0.106482,0.037437,0.016039,0.002790,0.000388,0.126469,0.002143,0.035459,0.001616,0.180515,0.000194,0.000749,0.006481,0.018698,0.000945,0.066061,0.018922,0.036144,0.322111,0.028819,0.017598,0.142540,0.008463,0.013145,0.850483,0.487067,0.340349,0.194975,0.228674,0.137261,0.181411,0.163920,0.159597,0.158041,0.118011,0.089695,0.117095,0.002287,0.000368,0.092103,0.002765,0.027666,0.002233,0.101049,0.000260,0.000598,0.007220,0.018473,0.000826,0.021772,Shuffling
0.037519,0.007138,2.672967,0.137606,0.177683,0.277950,0.012045,0.043051,-29.596713,2.327136,0.804841,0.497428,0.304349,0.294421,0.201908,0.229237,0.163744,0.150222,0.045466,0.023477,0.020194,0.002693,0.000465,0.081912,0.001637,0.028383,0.001192,0.202467,0.000193,0.000479,0.007511,0.036602,0.000719,0.066137,0.019762,0.013835,0.365315,0.045170,0.023325,0.294881,0.008015,0.063288,1.321921,0.857646,0.394285,0.246654,0.168706,0.200644,0.154372,0.205267,0.180685,0.126952,0.135193,0.170989,0.130052,0.002332,0.000489,0.061559,0.001682,0.021094,0.001514,0.130965,0.000203,0.000375,0.009841,0.033107,0.001081,0.027160,Shuffling
0.014427,0.021702,2.765898,0.098938,0.179544,0.057349,0.019448,0.007791,-27.733354,3.150942,0.843262,0.559407,0.238282,0.244693,0.148066,0.315689,0.182611,0.170226,0.017956,-0.024906,-0.032628,0.007274,0.000971,0.055441,0.002665,0.023254,0.001170,0.219169,0.000199,0.000905,0.012681,0.052705,0.001101,0.065415,0.009432,0.024995,0.305840,0.030785,0.031792,0.053329,0.010199,0.003385,1.873190,0.617905,0.345759,0.230349,0.203834,0.193238,0.219504,0.238154,0.170232,0.181431,0.162155,0.176821,0.160784,0.007524,0.001660,0.038916,0.002773,0.022401,0.001056,0.094620,0.000354,0.001168,0.013774,0.031727,0.001765,0.021705,Shuffling
0.020497,0.022348,2.792867,0.109906,0.182007,0.082124,0.018538,0.006965,-27.566225,2.751322,0.867006,0.536563,0.236350,0.297574,0.266515,0.281523,0.149586,0.136383,0.085064,-0.024606,-0.010089,0.003613,0.000324,0.066185,0.002983,0.034112,0.001224,0.187562,0.000185,0.000560,0.007348,0.059743,0.000846,0.060906,0.014515,0.035129,0.208143,0.025146,0.021093,0.065431,0.009587,0.002165,1.635484,0.610372,0.313560,0.208814,0.208654,0.186413,0.178274,0.192376,0.156657,0.169363,0.119904,0.162279,0.130874,0.003427,0.000294,0.043240,0.002268,0.025318,0.001049,0.109356,0.000183,0.000453,0.008652,0.050828,0.000797,0.022020,Shuffling
