@RELATION knnmodelTrainings_DB12
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Calling,Environment,Silence,Shuffling}

@DATA
0.019013,0.081861,2.858465,0.102482,0.169084,0.070356,0.017177,0.011640,-23.782699,2.441875,-0.256906,0.161478,0.226275,0.051927,-0.027244,0.091591,-0.002651,0.089352,0.209862,0.122825,-0.021672,0.002190,0.000879,0.060343,0.002415,0.071988,0.003102,0.156586,0.001543,0.001976,0.002545,0.011317,0.001635,0.055960,0.009277,0.053998,0.280815,0.018076,0.028202,0.035714,0.011805,0.009820,0.510644,0.220394,0.334427,0.206197,0.222706,0.214713,0.172405,0.173318,0.154256,0.152513,0.147557,0.124731,0.181724,0.002419,0.000871,0.050614,0.002448,0.044675,0.004529,0.119292,0.002057,0.002490,0.002950,0.009549,0.002459,0.023576,Environment
0.020412,0.019765,2.866554,0.100380,0.165954,0.068784,0.027410,0.018489,-25.444140,2.153332,-0.385499,0.421324,0.179563,0.021872,-0.207794,0.133132,0.179372,0.002000,0.144504,0.118307,0.041460,0.002834,0.001677,0.097971,0.002997,0.064576,0.003247,0.123404,0.000684,0.002389,0.002517,0.009513,0.002142,0.055508,0.009964,0.014403,0.237315,0.019877,0.029531,0.037343,0.019547,0.016393,0.754780,0.236457,0.347473,0.188378,0.229580,0.225000,0.260392,0.244004,0.159258,0.166162,0.124189,0.167536,0.184923,0.002442,0.001652,0.092177,0.002861,0.047807,0.003905,0.095828,0.000908,0.002955,0.001783,0.007831,0.002397,0.018039,Environment
0.022873,0.023843,3.004248,0.102494,0.171692,0.056489,0.020979,0.026157,-26.120597,2.063519,-0.744733,0.506110,0.729316,-0.101782,-0.424677,0.172539,0.171190,-0.033240,0.044272,0.167354,0.048336,0.008097,0.003771,0.033471,0.003401,0.082338,0.002149,0.088396,0.000482,0.000982,0.003245,0.007168,0.004943,0.039360,0.010163,0.031301,0.174371,0.014392,0.021060,0.027085,0.014877,0.013258,0.560540,0.283763,0.427790,0.234532,0.265932,0.237501,0.283944,0.264417,0.238456,0.182065,0.192844,0.184183,0.165068,0.013727,0.005696,0.029095,0.003236,0.040799,0.003205,0.069478,0.000782,0.000772,0.006608,0.007107,0.012297,0.011456,Environment
0.022336,0.069993,2.812913,0.105999,0.170517,0.080170,0.015770,0.014358,-23.691381,2.232705,-0.207596,0.367084,0.168388,-0.100686,-0.231333,0.063144,0.094633,0.080964,0.136208,0.112365,0.062609,0.002361,0.001034,0.072805,0.002188,0.055474,0.003318,0.189313,0.000444,0.001905,0.003562,0.009730,0.002312,0.062247,0.009024,0.041429,0.208518,0.017550,0.026739,0.046982,0.010085,0.011670,0.574630,0.236374,0.391521,0.182510,0.207168,0.254878,0.218633,0.193188,0.170962,0.196816,0.189442,0.146353,0.138048,0.002171,0.000903,0.061156,0.002186,0.042230,0.003326,0.114186,0.000327,0.002216,0.003339,0.009882,0.003573,0.022914,Environment
0.025827,0.058200,2.789461,0.106445,0.167134,0.083647,0.022533,0.014917,-24.114422,2.222266,-0.191528,0.193683,0.252706,0.065849,-0.148859,-0.077320,0.112124,0.244548,0.186743,0.131138,-0.036419,0.001706,0.000659,0.059717,0.002026,0.062865,0.003643,0.168498,0.001259,0.002246,0.006966,0.010575,0.001954,0.056693,0.008688,0.039762,0.245187,0.013851,0.017045,0.038201,0.019942,0.010372,0.547104,0.261344,0.305585,0.256197,0.248747,0.288693,0.177320,0.173622,0.141768,0.126971,0.175427,0.206463,0.155213,0.001224,0.000466,0.056535,0.002255,0.045535,0.005358,0.109190,0.001953,0.002242,0.004419,0.008401,0.001592,0.023502,Environment
0.017672,0.062912,2.891910,0.110029,0.174879,0.077861,0.031963,0.008545,-24.414760,2.283088,0.085911,0.206309,-0.092054,-0.050836,0.073858,0.097050,-0.004326,0.132163,0.125995,0.048482,0.026020,0.002336,0.001024,0.059228,0.001635,0.073332,0.003024,0.159145,0.000399,0.001455,0.002394,0.011093,0.001728,0.058548,0.009948,0.039016,0.228374,0.018603,0.026989,0.044147,0.019207,0.007927,0.623057,0.253571,0.252867,0.198099,0.265273,0.206533,0.184088,0.179327,0.173793,0.150643,0.156775,0.139495,0.158600,0.002120,0.001479,0.064543,0.001202,0.045957,0.004358,0.100195,0.000337,0.001489,0.003577,0.011194,0.003955,0.019198,Environment
0.021057,0.092553,2.870237,0.106686,0.170651,0.082532,0.017924,0.012860,-23.467404,2.250103,-0.205572,0.231507,0.214514,-0.037052,-0.136171,0.061667,0.011713,0.065745,0.163084,0.176914,0.029906,0.004627,0.001401,0.048858,0.001919,0.073317,0.002489,0.148912,0.003390,0.002154,0.001877,0.007990,0.001726,0.051401,0.011945,0.055495,0.218577,0.019923,0.029820,0.056468,0.013158,0.011500,0.462817,0.260226,0.318116,0.191585,0.211252,0.197406,0.178756,0.168122,0.184474,0.192288,0.153722,0.174134,0.166657,0.005046,0.001338,0.047273,0.002211,0.043979,0.002630,0.084250,0.003733,0.002919,0.001748,0.008040,0.002497,0.015126,Environment
0.020298,0.067043,2.888445,0.103759,0.168486,0.072842,0.020265,0.014511,-23.943215,2.315881,-0.197974,0.288745,0.257510,0.020827,-0.119617,0.024753,0.128156,0.139307,0.075593,0.089891,0.005998,0.002753,0.000632,0.055239,0.002205,0.074406,0.002405,0.142078,0.001266,0.002319,0.004061,0.011750,0.004427,0.050099,0.008782,0.046219,0.179230,0.019713,0.024327,0.036311,0.020237,0.010655,0.616483,0.303257,0.375217,0.255820,0.227162,0.288243,0.246344,0.211485,0.262184,0.242071,0.201163,0.164644,0.177515,0.002296,0.000718,0.045229,0.003119,0.041927,0.003387,0.091104,0.002203,0.002743,0.004171,0.009258,0.009366,0.017216,Environment
0.020849,0.063759,2.823078,0.114377,0.177563,0.089525,0.021914,0.008086,-24.499586,2.143971,0.362733,0.338995,-0.039229,0.002463,-0.021956,0.032360,0.039111,0.147070,0.130746,0.088249,0.072942,0.002034,0.000584,0.058313,0.001698,0.061082,0.003389,0.198954,0.000323,0.002483,0.002907,0.011472,0.000992,0.063632,0.013648,0.043183,0.242568,0.016555,0.024988,0.055114,0.018553,0.005990,0.525460,0.301660,0.149247,0.166046,0.231724,0.214382,0.188589,0.167979,0.193599,0.150826,0.144444,0.169945,0.149069,0.002188,0.000785,0.052695,0.002051,0.044509,0.004557,0.114119,0.000484,0.004632,0.003365,0.013870,0.001412,0.023399,Environment
0.018773,0.072302,2.857064,0.106404,0.172761,0.071534,0.016981,0.010009,-23.787591,2.297380,-0.108122,0.313590,0.069574,-0.249878,-0.086412,0.186854,0.067901,0.131438,0.238930,0.164957,-0.044106,0.003102,0.001453,0.048196,0.001526,0.071084,0.003224,0.170527,0.000303,0.002754,0.003113,0.009538,0.001322,0.057793,0.008483,0.040464,0.203705,0.018802,0.027974,0.036498,0.016424,0.007876,0.503208,0.214722,0.327635,0.177635,0.205001,0.261032,0.213833,0.187150,0.232740,0.204068,0.145677,0.164734,0.151460,0.003330,0.002038,0.055491,0.001161,0.048418,0.004704,0.105929,0.000258,0.004580,0.003188,0.007995,0.001406,0.019557,Environment
0.018493,0.085850,2.803153,0.106057,0.173758,0.063033,0.024061,0.006604,-24.018177,2.310910,0.007725,0.216142,-0.129785,-0.102011,0.079077,0.053801,0.040366,0.207451,0.157475,0.108972,0.061025,0.002666,0.000618,0.041661,0.001083,0.069406,0.001861,0.200806,0.000438,0.001905,0.001753,0.007822,0.001066,0.064274,0.011189,0.057984,0.219240,0.018876,0.027487,0.042330,0.022047,0.006588,0.378881,0.234575,0.258315,0.257051,0.201027,0.179654,0.140216,0.224909,0.200091,0.117012,0.160915,0.162219,0.135138,0.003728,0.000659,0.041277,0.000802,0.045951,0.001930,0.123626,0.000593,0.002228,0.001519,0.007870,0.001457,0.024866,Environment
0.019901,0.070160,2.849369,0.106684,0.169549,0.070188,0.020406,0.014378,-23.823845,1.957434,-0.497747,0.380889,0.503903,0.097885,-0.082776,0.050113,0.117830,0.217048,0.152298,-0.031502,-0.056754,0.001743,0.000479,0.039260,0.001239,0.069605,0.000996,0.187466,0.000520,0.002055,0.004041,0.009289,0.000796,0.061188,0.007120,0.031178,0.204216,0.014483,0.022713,0.028497,0.012550,0.012695,0.415893,0.249800,0.347215,0.238887,0.248902,0.231940,0.194848,0.243988,0.254434,0.206037,0.170773,0.202425,0.150384,0.001511,0.000314,0.032930,0.001023,0.047318,0.000938,0.132334,0.000610,0.003118,0.004853,0.007815,0.000647,0.028151,Environment
0.021370,0.050416,2.908905,0.101454,0.164070,0.072245,0.017919,0.020569,-23.955076,2.124175,-0.426162,0.486854,0.181759,-0.079926,-0.165699,0.171015,0.136881,0.000782,0.097062,0.096949,0.033871,0.003780,0.001764,0.056866,0.002859,0.055134,0.003088,0.182574,0.000490,0.001921,0.003077,0.011621,0.002433,0.059335,0.009445,0.027504,0.196512,0.019550,0.031263,0.039292,0.010662,0.017493,0.732968,0.327909,0.510729,0.268628,0.307427,0.251810,0.238255,0.237539,0.241618,0.201464,0.153598,0.139054,0.160535,0.004646,0.002207,0.056347,0.002814,0.047703,0.002860,0.101750,0.000567,0.002028,0.002533,0.011333,0.003466,0.020750,Environment
0.027512,0.036927,2.974249,0.099125,0.161006,0.064105,0.017848,0.029954,-24.815575,1.995658,-0.801806,0.614395,0.838972,-0.089346,-0.445015,0.170590,0.274887,-0.073065,-0.032951,0.135496,0.036560,0.011042,0.006475,0.046029,0.004130,0.051887,0.001794,0.128906,0.000300,0.001774,0.010593,0.011176,0.003161,0.044761,0.009496,0.020676,0.192296,0.018189,0.025940,0.031755,0.009229,0.014597,0.645409,0.349240,0.456725,0.303896,0.300347,0.307123,0.288347,0.332224,0.281577,0.217753,0.181656,0.199075,0.172863,0.015084,0.011555,0.039630,0.005630,0.039830,0.002165,0.095340,0.000333,0.002551,0.019265,0.012702,0.004921,0.020665,Environment
0.026163,0.068145,2.990993,0.096125,0.154235,0.070045,0.012965,0.035719,-23.022474,1.782733,-0.734043,0.690087,0.075732,-0.028345,-0.433380,0.093777,0.223930,-0.024625,0.152710,0.111515,0.105030,0.004476,0.002032,0.038605,0.003467,0.061117,0.003441,0.151962,0.000730,0.002472,0.003298,0.007791,0.005909,0.049520,0.011006,0.026769,0.163643,0.013414,0.023382,0.031733,0.009051,0.020931,0.622679,0.336511,0.278115,0.258177,0.259838,0.284088,0.292575,0.299947,0.238577,0.215930,0.166711,0.170613,0.173497,0.005459,0.002341,0.030921,0.003334,0.040512,0.003299,0.104055,0.000850,0.003121,0.003382,0.005897,0.007042,0.022524,Environment
0.025836,0.011811,2.976318,0.092685,0.148688,0.070276,0.014990,0.026928,-25.963393,1.953756,-0.441798,0.716747,-0.570463,-0.152976,0.062432,0.120111,0.024403,-0.159683,0.241886,0.137640,0.006472,0.004225,0.002673,0.038403,0.004324,0.075434,0.005047,0.124512,0.000832,0.002787,0.003518,0.008007,0.002893,0.044863,0.010673,0.023189,0.171463,0.017130,0.026975,0.038574,0.014575,0.021092,0.682483,0.365094,0.368729,0.293652,0.266615,0.171958,0.222719,0.285609,0.319028,0.231600,0.208903,0.179737,0.126201,0.005135,0.005007,0.032019,0.004074,0.043079,0.004835,0.088339,0.000945,0.002629,0.004390,0.006558,0.004032,0.017177,Environment
0.026469,0.049066,3.044390,0.101415,0.167063,0.060055,0.017635,0.031157,-24.050021,2.286476,-0.882044,0.145972,0.516878,-0.011190,-0.403756,0.121988,0.241443,-0.048496,-0.017106,0.116968,0.068650,0.017808,0.004547,0.035142,0.007293,0.048649,0.003196,0.133450,0.002041,0.002783,0.003701,0.008978,0.007844,0.045482,0.008455,0.026639,0.174406,0.021203,0.032638,0.025341,0.011780,0.010852,0.595102,0.343378,0.451541,0.306820,0.319957,0.260824,0.278627,0.320460,0.276698,0.252089,0.224589,0.182729,0.220027,0.023549,0.005846,0.030131,0.010199,0.037404,0.003326,0.087973,0.002835,0.003506,0.005156,0.008856,0.018274,0.018600,Environment
0.026548,0.055515,2.944266,0.101154,0.162505,0.072654,0.016595,0.029912,-23.778669,2.182378,-0.844196,0.301402,0.540099,-0.161080,-0.180229,0.231628,0.146806,0.137882,0.098610,-0.025399,-0.006366,0.004609,0.002744,0.057742,0.003604,0.042525,0.002878,0.181421,0.001209,0.002884,0.004206,0.011657,0.008573,0.056842,0.009066,0.030766,0.218185,0.014962,0.023527,0.024695,0.013788,0.012828,0.485668,0.276918,0.387176,0.197486,0.220961,0.261309,0.240419,0.244205,0.220940,0.226488,0.168934,0.214107,0.175106,0.004824,0.002777,0.042972,0.004390,0.034312,0.002661,0.090543,0.001747,0.005388,0.006261,0.010301,0.010581,0.019011,Environment
0.041776,0.009815,2.787728,0.136845,0.175091,0.249710,0.012074,0.018996,-26.142414,1.668789,0.228021,0.365374,0.161488,0.191081,0.069153,0.086594,0.046882,0.044177,0.070301,0.050645,0.031859,0.002693,0.000647,0.065197,0.002632,0.070245,0.002049,0.141882,0.000668,0.001357,0.003479,0.014057,0.000902,0.050664,0.019441,0.012725,0.298755,0.017013,0.023613,0.136890,0.008800,0.021455,0.403855,0.209463,0.137289,0.133603,0.134087,0.143899,0.131255,0.114707,0.146701,0.137234,0.132529,0.114687,0.106895,0.002532,0.000415,0.050262,0.002448,0.041796,0.001418,0.087016,0.000845,0.001689,0.002982,0.010586,0.000812,0.017413,Silence
0.048856,0.053103,2.910367,0.140014,0.170362,0.322302,0.006149,0.028029,-23.112492,1.568823,0.200249,0.329865,0.151159,0.192159,0.082403,0.084316,0.048345,0.045936,0.071079,0.078875,0.050955,0.002814,0.000875,0.075349,0.003141,0.050634,0.002483,0.165329,0.000729,0.001482,0.004522,0.020096,0.001439,0.053554,0.016075,0.028542,0.190579,0.013100,0.016431,0.128566,0.003541,0.022367,0.185819,0.147599,0.131400,0.157861,0.133589,0.132889,0.142348,0.148447,0.118053,0.134345,0.149181,0.135849,0.146995,0.002096,0.000697,0.047594,0.002865,0.036582,0.002253,0.082916,0.000629,0.001150,0.004225,0.015083,0.001342,0.016705,Silence
0.047610,0.050256,2.830681,0.139005,0.170189,0.291257,0.009901,0.022147,-23.352179,1.544628,0.190104,0.303690,0.116130,0.167359,0.088783,0.104284,0.050277,0.074472,0.054677,0.048298,0.051381,0.002989,0.000861,0.077587,0.002757,0.053003,0.001786,0.175710,0.000652,0.001363,0.003363,0.014104,0.000883,0.059740,0.017012,0.028275,0.193955,0.012190,0.014870,0.122634,0.010388,0.019705,0.182540,0.178163,0.155905,0.132275,0.134394,0.147950,0.127448,0.134297,0.117017,0.129859,0.141142,0.131065,0.122620,0.002190,0.000622,0.060394,0.002669,0.042267,0.001362,0.109573,0.000606,0.001257,0.003062,0.011637,0.000833,0.020795,Silence
0.041647,0.052808,2.860525,0.134397,0.171820,0.250928,0.011112,0.017897,-23.632073,1.670676,0.260099,0.330145,0.182215,0.193316,0.091783,0.090978,0.052215,0.081222,0.069716,0.074030,0.070194,0.002553,0.000793,0.073098,0.002557,0.053648,0.001965,0.177175,0.000554,0.001052,0.003308,0.020481,0.000844,0.058821,0.018394,0.037686,0.165661,0.014104,0.017872,0.134504,0.007636,0.019080,0.269484,0.171748,0.150505,0.140829,0.126597,0.149255,0.143781,0.146827,0.129453,0.139363,0.141026,0.139947,0.123468,0.002455,0.000798,0.068234,0.002252,0.038676,0.001671,0.101452,0.000425,0.000810,0.002886,0.018732,0.000892,0.021765,Silence
