@RELATION knnmodelTrainings_DB30
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Calling,Environment,Silence,Shuffling}

@DATA
0.031903,0.072398,2.810058,0.130894,0.180793,0.167811,0.007992,0.008679,-23.406539,1.909935,0.351226,0.452569,0.129618,0.090966,0.032453,0.092208,0.125016,0.062119,0.068371,0.080111,0.041135,0.002661,0.000628,0.089662,0.002366,0.030590,0.001621,0.242512,0.000267,0.001070,0.003777,0.017145,0.000682,0.073559,0.010410,0.022259,0.222009,0.013326,0.016926,0.053417,0.004289,0.005491,0.269711,0.162375,0.157329,0.144512,0.155293,0.163412,0.156507,0.154485,0.141745,0.161143,0.118777,0.151039,0.127044,0.002272,0.000476,0.071340,0.001803,0.025551,0.001365,0.082484,0.000207,0.001153,0.003214,0.018012,0.000492,0.016740,Environment
0.029983,0.006030,2.809833,0.110646,0.167868,0.129606,0.012041,0.016185,-27.754754,2.554994,0.460554,0.389119,0.004009,-0.102012,-0.224529,-0.168861,-0.140467,0.067889,0.062353,0.133948,0.146552,0.009063,0.000552,0.075805,0.013926,0.035749,0.009778,0.169707,0.000326,0.008588,0.007454,0.018476,0.001178,0.053219,0.009346,0.011658,0.379841,0.017758,0.019648,0.055267,0.009659,0.005731,0.692800,0.522933,0.394346,0.264722,0.270410,0.230947,0.228427,0.218092,0.172065,0.264128,0.188547,0.147322,0.166398,0.011462,0.000463,0.059418,0.014375,0.025206,0.011166,0.085782,0.000264,0.015190,0.006857,0.010075,0.000872,0.020022,Environment
0.031484,0.059596,2.851234,0.123977,0.175751,0.148708,0.009656,0.017570,-23.565083,1.879324,-0.109333,0.507806,0.291282,0.002003,0.015273,0.104500,0.105386,0.073363,0.011533,0.093261,0.074181,0.003011,0.001345,0.095972,0.002513,0.037639,0.001847,0.205082,0.000490,0.001374,0.003826,0.015441,0.001298,0.066399,0.011924,0.024534,0.157026,0.013342,0.015802,0.053917,0.005267,0.012237,0.397252,0.226055,0.284989,0.209959,0.189524,0.206949,0.195871,0.188201,0.179821,0.191371,0.168236,0.180613,0.148435,0.001904,0.001796,0.070198,0.002730,0.029376,0.002010,0.096105,0.000450,0.001377,0.003844,0.010697,0.001311,0.019643,Environment
0.036850,0.029863,3.102199,0.098202,0.158128,0.058914,0.015846,0.043981,-25.141502,1.937363,-1.466826,0.698989,0.271368,-0.457308,-0.059886,0.334988,0.031547,-0.362099,-0.038357,0.274816,0.011794,0.009381,0.008823,0.049574,0.037833,0.020082,0.008940,0.054429,0.000984,0.003558,0.003385,0.008161,0.004377,0.027813,0.008112,0.023769,0.207916,0.021372,0.029452,0.047335,0.012026,0.008461,1.044045,0.677642,0.583650,0.403520,0.361920,0.382527,0.392720,0.438367,0.304361,0.313027,0.255632,0.195049,0.187758,0.013797,0.011177,0.037678,0.048263,0.020350,0.010562,0.055867,0.001471,0.004613,0.003746,0.009211,0.007534,0.016250,Environment
0.031912,0.070851,2.845406,0.133277,0.180574,0.171843,0.012314,0.008832,-23.753940,1.777542,0.326490,0.447049,0.161900,0.204504,0.085778,0.068228,0.141979,0.037955,0.075888,0.127603,0.069409,0.001676,0.000490,0.115840,0.001402,0.036582,0.001920,0.211548,0.000261,0.001173,0.002315,0.014395,0.000659,0.070613,0.011718,0.037550,0.174311,0.015179,0.014764,0.067921,0.007826,0.006849,0.225095,0.185402,0.177750,0.196028,0.125688,0.115383,0.140866,0.145744,0.162666,0.210115,0.128388,0.138527,0.147009,0.001672,0.000440,0.073311,0.001107,0.032872,0.001948,0.098678,0.000190,0.001204,0.001729,0.012456,0.000550,0.020908,Environment
0.036533,0.066163,2.772305,0.126843,0.179896,0.156044,0.008077,0.023369,-23.211518,1.820703,-0.246330,0.673170,0.406341,-0.155062,-0.011437,0.301340,0.075123,-0.047893,0.099678,0.195710,0.085265,0.002957,0.001625,0.106049,0.003047,0.028506,0.002382,0.209101,0.000456,0.001280,0.002493,0.021306,0.001208,0.067130,0.009553,0.023734,0.237521,0.013374,0.018558,0.046927,0.004520,0.016555,0.323705,0.217643,0.319590,0.226584,0.163552,0.175764,0.224777,0.182150,0.187712,0.215421,0.175448,0.196918,0.131533,0.002280,0.002157,0.069638,0.002400,0.023250,0.002111,0.093083,0.000435,0.001199,0.002061,0.018094,0.001258,0.019271,Environment
0.031721,0.012122,2.950752,0.110600,0.167711,0.113824,0.009447,0.033224,-25.426252,1.865920,-0.593855,0.790049,0.337408,-0.035279,-0.032475,0.087540,0.190344,-0.029272,-0.025011,0.186654,0.041630,0.006653,0.002451,0.100293,0.003512,0.032721,0.003492,0.143288,0.001082,0.001347,0.005028,0.018264,0.004649,0.050289,0.009405,0.008544,0.251858,0.013932,0.019835,0.036837,0.004242,0.017349,0.988420,0.510300,0.534471,0.367646,0.362041,0.203660,0.349700,0.165826,0.295241,0.273055,0.213006,0.169559,0.212502,0.007233,0.002881,0.061641,0.003279,0.024266,0.002936,0.080587,0.001193,0.001151,0.005201,0.013142,0.007111,0.019518,Environment
0.034936,0.039010,3.098492,0.091840,0.152191,0.053769,0.015583,0.041459,-24.631230,2.385628,-1.178970,0.629227,0.697064,-0.500407,-0.616311,0.126757,0.143408,-0.162388,-0.119192,0.129180,0.159703,0.024055,0.011598,0.055045,0.027738,0.020036,0.008442,0.056656,0.000630,0.004534,0.003657,0.010310,0.018986,0.033031,0.008366,0.029512,0.197585,0.019590,0.027686,0.041247,0.010007,0.008764,0.974470,0.696944,0.539399,0.406136,0.301532,0.340397,0.486319,0.428725,0.300861,0.235612,0.278080,0.190724,0.176387,0.036375,0.014884,0.054061,0.040802,0.025339,0.014173,0.055647,0.000967,0.004788,0.003280,0.011347,0.026111,0.017163,Environment
0.036533,0.054324,3.088323,0.097410,0.158099,0.065136,0.017167,0.040601,-24.483970,2.274039,-1.046188,0.710004,0.761288,-0.496040,-0.646095,0.170383,0.109465,-0.195409,-0.098100,0.134111,0.126344,0.021842,0.011572,0.044409,0.020364,0.022398,0.010909,0.053819,0.000392,0.004945,0.004745,0.013328,0.011162,0.027952,0.007797,0.047234,0.240676,0.023489,0.031351,0.057557,0.012259,0.010244,1.215216,0.808671,0.601899,0.404073,0.327915,0.329288,0.506414,0.491563,0.328946,0.262645,0.274285,0.214189,0.198837,0.033821,0.016955,0.034530,0.033594,0.022033,0.014611,0.060624,0.000445,0.006606,0.006086,0.015197,0.018423,0.016996,Environment
0.033598,0.033515,3.126460,0.089232,0.151967,0.047943,0.010901,0.043361,-23.976043,2.561448,-1.379582,0.775345,0.239138,-0.696230,-0.580287,-0.012300,-0.008327,-0.398197,-0.266943,0.176727,0.038839,0.022557,0.017503,0.035380,0.027984,0.018607,0.023757,0.051198,0.000848,0.005554,0.003956,0.012031,0.008509,0.025440,0.006959,0.018455,0.122819,0.016445,0.026710,0.022490,0.005054,0.006148,0.781918,0.483197,0.322377,0.347028,0.204476,0.218157,0.268569,0.370244,0.304500,0.216487,0.179702,0.198412,0.187614,0.024910,0.025892,0.026773,0.027830,0.012261,0.025804,0.029459,0.000920,0.006118,0.003166,0.009320,0.008479,0.010259,Environment
0.036581,0.027918,3.045670,0.101012,0.159001,0.073317,0.017006,0.035901,-25.247953,2.198864,-0.925480,0.692647,0.637709,-0.401931,-0.648650,-0.069738,0.113851,-0.139145,-0.161019,0.087405,0.183718,0.021572,0.009794,0.033086,0.020122,0.040947,0.009284,0.055520,0.000482,0.005068,0.004334,0.017864,0.008682,0.029747,0.007801,0.024196,0.212584,0.022109,0.029119,0.050148,0.011555,0.011396,1.173591,0.643665,0.589536,0.362987,0.366557,0.313455,0.481499,0.395995,0.280879,0.271754,0.255638,0.191665,0.181518,0.031735,0.012755,0.033369,0.028927,0.026692,0.013694,0.051348,0.000488,0.005558,0.004977,0.027955,0.014029,0.013818,Environment
0.030232,0.049351,3.130477,0.100256,0.161221,0.094787,0.008393,0.037209,-23.014441,2.358513,-0.897564,0.299745,0.174818,-0.283216,-0.395301,-0.124597,0.326910,0.341932,0.013777,0.039628,0.061695,0.008957,0.005396,0.060200,0.005039,0.016114,0.004980,0.122874,0.002462,0.009100,0.019636,0.024146,0.007192,0.039414,0.006336,0.021819,0.124392,0.015349,0.023899,0.038575,0.003944,0.008527,0.705540,0.302019,0.415547,0.347209,0.300493,0.365044,0.269438,0.319570,0.307722,0.320042,0.244255,0.163039,0.210327,0.008266,0.006972,0.043749,0.005749,0.013992,0.004724,0.067644,0.004171,0.009070,0.024246,0.027620,0.006893,0.016420,Environment
0.031089,0.047609,2.966450,0.113801,0.172343,0.130463,0.008052,0.015060,-23.823373,2.486731,0.311823,0.432396,-0.119290,-0.231282,-0.220264,-0.158900,-0.074888,0.085545,0.030535,0.105107,0.155292,0.006491,0.001037,0.059422,0.013281,0.029101,0.011333,0.202376,0.000637,0.010325,0.007174,0.020296,0.002012,0.057452,0.010518,0.024974,0.196522,0.019966,0.021107,0.065142,0.003476,0.006282,0.735150,0.459446,0.238342,0.174338,0.314577,0.272119,0.242086,0.221749,0.203947,0.216186,0.173407,0.132341,0.139876,0.007897,0.000977,0.043228,0.017354,0.015607,0.013048,0.070795,0.001073,0.015059,0.009370,0.014574,0.001909,0.018460,Environment
0.040068,0.046985,3.067372,0.103559,0.159768,0.095815,0.022133,0.046111,-25.090160,1.902828,-1.268208,0.549301,0.466917,-0.290866,-0.311796,0.220974,0.191134,-0.351703,-0.210764,0.218527,0.098880,0.018434,0.010579,0.050220,0.017278,0.015917,0.004765,0.056114,0.001145,0.002864,0.004520,0.009397,0.013556,0.029661,0.007629,0.047753,0.232928,0.022320,0.028839,0.091758,0.019022,0.014110,1.283626,0.689287,0.640033,0.403446,0.345072,0.321811,0.436278,0.434395,0.351474,0.307492,0.320199,0.194778,0.233620,0.026385,0.016231,0.051652,0.022361,0.015124,0.006435,0.064293,0.001765,0.003836,0.008591,0.012053,0.028244,0.018519,Environment
0.035145,0.005480,2.957461,0.119820,0.172726,0.152606,0.008197,0.022331,-26.625821,2.098409,0.298607,0.579238,-0.173907,-0.058155,-0.088111,-0.258735,-0.102176,-0.029289,-0.011427,0.166111,0.117070,0.004863,0.000809,0.069470,0.010773,0.031892,0.016888,0.201119,0.000602,0.005291,0.004804,0.013123,0.001444,0.059569,0.011570,0.002196,0.183064,0.016742,0.019070,0.064253,0.004741,0.011810,0.624328,0.392164,0.257490,0.205713,0.352987,0.281117,0.246264,0.235867,0.250635,0.263746,0.181825,0.174847,0.184524,0.005632,0.000643,0.053533,0.014904,0.023734,0.018482,0.085888,0.000634,0.007122,0.004588,0.008362,0.001929,0.020589,Environment
0.034102,0.006225,2.870047,0.135253,0.183293,0.187812,0.010477,0.010980,-26.962406,1.827183,0.291137,0.512874,0.174623,0.100291,0.101296,0.037146,0.048477,0.057303,-0.001223,0.061041,0.103931,0.003538,0.000640,0.088577,0.003400,0.029177,0.001836,0.246935,0.000311,0.001287,0.002586,0.017840,0.000714,0.074940,0.012039,0.005359,0.179559,0.017062,0.018253,0.074684,0.006041,0.007278,0.453337,0.316854,0.234111,0.203326,0.169990,0.179381,0.179977,0.167528,0.163478,0.194449,0.117554,0.145062,0.137489,0.004112,0.000438,0.078498,0.005729,0.020906,0.002340,0.080481,0.000189,0.001105,0.002011,0.014022,0.000588,0.016353,Environment
0.031347,0.018067,2.809048,0.129551,0.179597,0.176361,0.011129,0.009751,-26.472038,1.894515,0.344867,0.390940,0.199711,0.092636,0.071012,0.150802,0.080662,0.082038,0.073108,0.057022,0.029575,0.002677,0.000480,0.077785,0.001694,0.040051,0.001351,0.234315,0.000237,0.001100,0.002768,0.017234,0.000549,0.070886,0.015280,0.019264,0.177551,0.015929,0.017572,0.088359,0.008810,0.009398,0.399611,0.227134,0.126970,0.185345,0.155805,0.152868,0.125312,0.159253,0.138725,0.144750,0.129641,0.130939,0.123643,0.001945,0.000359,0.057986,0.001838,0.032413,0.001087,0.104040,0.000193,0.001052,0.002449,0.016678,0.000429,0.022885,Environment
0.036540,0.073916,2.825235,0.136256,0.182440,0.198559,0.007668,0.015653,-23.118406,1.760291,0.165068,0.526654,0.042022,0.034081,0.157089,0.096394,0.137388,0.055385,-0.034825,0.058483,0.082411,0.003073,0.000950,0.081102,0.002235,0.030231,0.001916,0.247758,0.000447,0.001049,0.002948,0.015320,0.000873,0.072756,0.011849,0.029529,0.213052,0.015016,0.016891,0.071635,0.004692,0.014032,0.335787,0.157395,0.202021,0.182051,0.178378,0.170934,0.161303,0.174108,0.168293,0.174771,0.138091,0.147939,0.130372,0.002181,0.001020,0.056782,0.001754,0.024305,0.001594,0.079993,0.000334,0.000932,0.002021,0.015147,0.000658,0.017280,Environment
0.033795,0.078659,2.881949,0.122868,0.170777,0.167443,0.008696,0.020462,-22.947445,1.789466,0.042252,0.508804,0.204282,0.069845,0.080749,-0.061597,0.076857,0.187012,-0.012985,0.092778,0.118740,0.002866,0.000894,0.092665,0.001908,0.028838,0.002261,0.230029,0.000669,0.001716,0.003082,0.017258,0.001353,0.070693,0.009335,0.022038,0.174320,0.012429,0.018036,0.050951,0.004285,0.018825,0.429897,0.206282,0.309690,0.266517,0.263955,0.192304,0.231221,0.163874,0.178444,0.187196,0.180973,0.144262,0.147766,0.001905,0.001021,0.073298,0.001560,0.022729,0.001699,0.082154,0.000748,0.001189,0.002488,0.013507,0.001622,0.016588,Environment
0.035662,0.033398,2.793538,0.130980,0.181922,0.174465,0.010597,0.015200,-24.274719,1.928015,0.099682,0.488752,0.205621,0.004936,0.053101,0.144851,0.066727,-0.005734,0.044141,0.136021,0.069268,0.003059,0.000963,0.103776,0.003320,0.032121,0.002046,0.215388,0.000531,0.001393,0.004254,0.015108,0.001077,0.068646,0.010931,0.016702,0.224110,0.012420,0.014580,0.065469,0.006243,0.012000,0.351587,0.237909,0.223029,0.266133,0.219909,0.193192,0.197939,0.173609,0.152764,0.149021,0.143283,0.126691,0.171890,0.002476,0.001040,0.065177,0.003734,0.025897,0.001857,0.105563,0.000587,0.001248,0.002260,0.011973,0.000969,0.022843,Environment
0.030740,0.053206,3.009712,0.107255,0.165766,0.113175,0.008886,0.030391,-23.188428,2.447213,-0.133890,0.492231,-0.173590,-0.324344,-0.212760,-0.257795,0.026464,0.154483,0.014871,0.061390,0.123068,0.009153,0.002081,0.053279,0.010612,0.038749,0.012397,0.152833,0.000901,0.016012,0.007247,0.015759,0.003276,0.046457,0.007705,0.025052,0.155313,0.015631,0.021145,0.037684,0.004207,0.011756,0.462630,0.398565,0.333559,0.258202,0.223735,0.223848,0.307961,0.274295,0.248558,0.230821,0.226240,0.202556,0.143349,0.008662,0.002949,0.040388,0.013445,0.024650,0.012071,0.072103,0.000752,0.023167,0.006025,0.013250,0.003298,0.016016,Environment
0.033220,0.073741,2.794682,0.129638,0.179435,0.168595,0.009658,0.009785,-23.538326,1.937829,0.331596,0.454274,0.094859,-0.001856,0.039172,0.099922,0.100584,0.087759,0.081667,0.049654,0.040207,0.002636,0.000766,0.121183,0.001429,0.032561,0.001934,0.207983,0.000309,0.001228,0.002959,0.016992,0.001483,0.070204,0.011817,0.031558,0.185473,0.013715,0.016305,0.075226,0.004687,0.007529,0.299869,0.161387,0.149701,0.160356,0.165876,0.151129,0.107264,0.120411,0.183179,0.147383,0.163599,0.133745,0.112118,0.002159,0.000720,0.080315,0.000940,0.025805,0.001777,0.084396,0.000268,0.001169,0.002052,0.014227,0.002240,0.016767,Environment
